"id_rider";"rider_full_name";"rider_weight";"rider_height";"loc_birth";"date_birth";"birth_latitude";"birth_longitude"
1708;Yusuke Teshima;;;;;;
223;Anthony West;67;175;Gold Coast;1981-07-17;-28,0023731;153,4145987
2171;Marc Márquez;64;169;Cervera;1993-02-17;41,6730667;1,2729426
2335;Niccolò Antonelli;56;166;Cattolica;1996-02-23;43,9639933;12,7441515
2123;Hafiq Azmi;;;;;;
823;Arnaud Vincent;60;167;Mancy;1974-11-30;48,9832841;3,9348901
1738;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
902;Kenny Roberts Jr,;;;Mountain View;1973-07-25;37,3893889;-122,0832101
2044;Stefan Bradl;63;170;Augsburg;1989-11-29;48,3668041;10,8986971
1202;Chris Vermeulen;68;177;Brisbane;1982-06-19;-27,4689682;153,0234991
3141;Danilo Petrucci;80;181;Terni;1990-10-24;42,6539486;12,439652829139407
2568;Fabio Di Giannantonio;68;175;Roma;1998-10-10;41,8933203;12,4829321
2594;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
377;Stefano Perugini;;;Wuppertal;1965-10-27;51,264018;7,1780374
2995;Dimas Ekky Pratama;;;;;;
2702;Edgar Pons;;;;;;
2079;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
2974;Andrea Migno;60;165;Cattolica;1996-01-10;43,9639933;12,7441515
836;Chris Vermeulen;68;177;Brisbane;1982-06-19;-27,4689682;153,0234991
3410;Daniel Holgado;58;167;Sant Vicent del Raspeig;2005-04-27;38,3964248;-0,5250339
3412;Darryn Binder;63;175;Potchefstroom;1998-01-21;-26,707778;27,095833
2721;Isaac Viñales;66;174;Llança;1993-11-06;42,3646215;3,1581373
3220;Tatsuki Suzuki;61;171;Chiba;1997-09-24;35,549399;140,2647303
1505;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
2730;Joan Mir;69;181;Palma de Mallorca;1997-09-01;39,5695818;2,6500745
3305;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
1613;Ladislav Chmelík;;;;;;
2400;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
2904;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
949;Pol Espargaró;64;170;Granollers;1991-06-10;41,6079555;2,2876008
1101;Michael Ranseder;;;;1995-12-21;;
1144;Shi Zhao Huang;;;;;;
1690;Tommaso Gabrielli;;;;;;
3350;Ryusei Yamanaka;60;172;Yotsukaido;2001-11-06;35,6696551;140,1679445
2788;Sam Lowes;65;168;Lincoln;1990-09-14;40,8088861;-96,7077751
3230;Xavier Siméon;68;174;Brussels;1989-08-31;50,8550018;4,3512333761166175
586;Valerio Anghetti;;;;;;
810;Alex Debón;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
455;Georg Fröhlich;;;Rochlitz;1988-03-17;51,0456789;12,7990531
2124;Hafiq Azmi;;;;;;
2276;Hafizh Syahrin;66;180;Ampang;1994-05-05;3,1505103;101,7601684
1283;Marco Melandri;63;179;Conil de la Frontera;1997-12-16;36,277054;-6,0881874
2934;Stefano Nepa;58;167;Giulianova;2001-11-21;42,7534856;13,9667011
1614;Levi Day;;;;;;
2233;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
2226;Álex Márquez;65;180;Cervera;1996-04-23;41,6730667;1,2729426
1921;Brad Binder;63;170;Potchefstroom;1995-08-11;-26,707778;27,095833
2939;Tatsuki Suzuki;61;171;Chiba;1997-09-24;35,549399;140,2647303
1172;Xiao Jin;;;;;;
2386;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
1710;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
2605;Lorenzo Baldassarri;70;183;San Severino Marche;1996-11-06;43,2290211;13,1779663
2910;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
2082;Ana Carrasco;52;158;Murcia;1997-03-10;37,9923795;-1,1305431
3217;Stefano Manzi;70;183;Rimini;1999-03-29;43,9470982;12,630768610516004
36;Dario Giuseppetti;;;;;;
214;Alex Debón;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
442;Enrique Jerez;;;Cartagena;1986-07-29;10,4266746;-75,5443419
919;Marco Melandri;63;179;Conil de la Frontera;1997-12-16;36,277054;-6,0881874
3517;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
3567;David Almansa;;;España;;39,3260685;-4,8379791
1200;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
1207;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
1818;Loris Capirossi;59;165;Bologna;1973-04-04;44,4938203;11,3426327
309;Makoto Tamada;61;171;Ehime;1976-11-04;33,6013646;132,8185275
2414;Efrén Vázquez;56;160;Barakaldo;1986-09-02;43,29548;-2,9900933
3001;Fabio Di Giannantonio;68;175;Roma;1998-10-10;41,8933203;12,4829321
3166;Jaume Masiá;60;165;Algemesi;2000-10-31;39,190758;-0,4357471
343;Norifumi Abe;63;175;Tokyo;1975-09-07;35,6821936;139,762221
3090;Somkiat Chantra;63;171;Chon Buri;1998-12-15;13,1857117;101,1210777
2514;Thitipong Warokorn;64;177;Chonburi;1989-01-27;13,1857117;101,1210777
1013;Alex Kenchington;66;184;;2004-02-21;;
2160;Louis Rossi;;;;;;
1099;Marco Simoncelli;;;Cattolica;1987-01-20;43,9639933;12,7441515
703;Manuel Hernández;;;;;;
767;Shane Byrne;;;London;1950-09-11;51,5074456;-0,1277653
2059;Xavier Siméon;68;174;Brussels;1989-08-31;50,8550018;4,3512333761166175
1439;Luke Mossey;;;;;;
1528;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
428;Carlos Checa;57;174;Valencia;2003-05-07;39,4697065;-0,3763353
2427;Hiroshi Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
2622;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
1665;Robertino Pietri;;;;;;
3390;Alessandro Zaccone;72;174;Rimini;1999-01-16;43,9470982;12,630768610516004
2448;Julián Simón;63;168;Villacañas;1987-04-03;39,625027;-3,333785
1445;Marco Melandri;63;179;Conil de la Frontera;1997-12-16;36,277054;-6,0881874
928;Michael Ranseder;;;;1995-12-21;;
1495;Sturla Fagerhaug;;;;;;
2812;Álex Rins;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
3255;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
1740;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
688;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
2459;Loris Baz;79;191;Sallanches;1993-02-01;45,9361246;6,6302551
1573;Isaac Viñales;66;174;Llança;1993-11-06;42,3646215;3,1581373
1188;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
1835;Mattia Tarozzi;;;Italia;;42,6384261;12,674297
3472;Marcel Schrötter;68;171;Landsberg;1993-01-02;48,0514973;10,8737728
2089;Axel Pons;72;180;Palma de Mallorca;1997-08-01;39,5695818;2,6500745
839;Colin Edwards;69;179;Houston;1974-02-27;29,7589382;-95,3676974
3012;Hafizh Syahrin;66;180;Ampang;1994-05-05;3,1505103;101,7601684
3162;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
1596;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
2486;Nicky Hayden;;;Owensboro;1981-07-30;37,7742152;-87,1133304
3362;Taiga Hada;;;Japan;1998-09-12;36,5748441;139,2394179
5;Akira Yanagawa;;;;;;
746;Patrik Vostárek;;;;;;
156;Roberto Rolfo;;;;;;
2481;Miguel Oliveira;63;170;Pragal;1995-01-04;38,6662386;-9,1799968
3291;Hikari Okubo;58;168;Kodaira;1993-08-11;35,72522;139,476606
1459;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
1477;Riccardo Moretti;60;173;Genova;2002-03-21;44,40726;8,9338624
559;Rubén Xaus;;;Barcelona;1978-02-18;41,3828939;2,1774322
1003;Álvaro Molina;;;;;;
1189;Andrea Dovizioso;;;Forlimpopoli;1986-03-23;44,1873049;12,1259056
2191;Philipp Öttl;;;;;;
1805;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
1192;Anthony West;67;175;Gold Coast;1981-07-17;-28,0023731;153,4145987
2550;Brad Binder;63;170;Potchefstroom;1995-08-11;-26,707778;27,095833
1097;Makoto Tamada;61;171;Ehime;1976-11-04;33,6013646;132,8185275
3351;Sam Lowes;65;168;Lincoln;1990-09-14;40,8088861;-96,7077751
384;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
2274;Hafiq Azmi;;;;;;
1332;Tadayuki Okada;;;;;;
526;Max Sabbatani;39;150;Forli;1975-08-04;44,2227278;12,041273
2632;Nicky Hayden;;;Owensboro;1981-07-30;37,7742152;-87,1133304
3581;Fadillah Arbi Aditama;;;;;;
3258;Carlos Tatay;57;174;Valencia;2003-05-07;39,4697065;-0,3763353
2143;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
1679;Shogo Moriwaki;58;170;Brazil;2004-04-23;-10,3333333;-53,2
3683;Tatsuki Suzuki;61;171;Chiba;1997-09-24;35,549399;140,2647303
3684;Tito Rabat;67;178;Barcelona;1989-05-25;41,3828939;2,1774322
3685;Tony Arbolino;59;171;Garbagnate Milanese;2000-08-03;45,5772279;9,080023
3686;Vicente Pérez;61;179;Cullera;1997-10-21;39,1647217;-0,2542313
3687;Vicente Pérez;61;179;Cullera;1997-10-21;39,1647217;-0,2542313
3127;Alonso López;70;181;Madrid;2001-12-21;40,4167047;-3,7035825
819;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
1357;Alex Baldolini;;;;;;
2099;Callum Barker;;;;1996-03-06;;
1566;Grégory Di Carlo;;;;;;
1895;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
1091;Loris Capirossi;59;165;Bologna;1973-04-04;44,4938203;11,3426327
1925;Casey Stoner;;;Southport;1985-10-16;53,6475988;-3,0041751
646;Erwan Nigon;66;180;Riom;1983-09-27;45,893068;3,1136667
2121;Gino Rea;64;170;London;1989-09-18;51,5074456;-0,1277653
527;Max Sabbatani;39;150;Forli;1975-08-04;44,2227278;12,041273
1104;Miguel Duhamel;;;Montreal;1968-05-26;45,5031824;-73,5698065
3204;Niki Tuuli;65;181;Imatra;1995-10-26;61,1923342;28,7716996
374;Shuhei Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
788;Troy Bayliss;;;Taree;1969-03-30;-31,912864;152,4608481
2520;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
63;Gábor Rizmayer;;;;;;
206;Akio Tanaka;;;;1937-04-13;;
664;Hiroomi Iwata;;;;;;
3497;Remy Gardner;;;;;;
1899;Adrián Martín;;;;;;
822;Anthony West;67;175;Gold Coast;1981-07-17;-28,0023731;153,4145987
2891;Lorenzo Dalla Porta;61;163;Prato;1997-06-22;43,935718050000006;11,09414726770089
2364;Simone Corsi;;;;;;
945;Omar Menghi;;;;;;
1493;Stevie Bonsey;;;;;;
3332;Mattia Casadei;67;175;;1999-07-02;;
3125;Alessandro Zaccone;72;174;Rimini;1999-01-16;43,9470982;12,630768610516004
3307;John McPhee;57;167;Oban;1994-07-14;56,415695;-5,4734688
1452;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
3075;Raúl Fernández;68;179;Madrid;2000-10-23;40,4167047;-3,7035825
2955;Yari Montella;;;Oliveto;2000-01-05;43,3873195;11,7332582
1371;Ben Young;;;;;;
2671;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
674;James Westmoreland;;;Sheffield;1980-10-05;53,3806626;-1,4702278
1989;Kevin Hanus;;;Paige;1964-06-19;38,0726342;-77,4188705
2006;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
2179;Michael Coletti;;;Lecco;1983-07-03;45,9005485;9,41202482143963
986;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
1168;Toni Elías;61;163;Manresa;1983-03-26;41,7288939;1,8286765
2791;Simone Corsi;;;;;;
1157;Sylvain Guintoli;;;;;;
3539;Alberto Surra;;;Torino;2004-05-31;45,0677551;7,6824892
3540;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
112;Manuel Mickan;57;167;Camposampiero;1996-07-16;45,57176;11,9319294
6;Alessandro Brannetti;72;174;Rimini;1999-01-16;43,9470982;12,630768610516004
3541;Alessandro Zaccone;72;174;Rimini;1999-01-16;43,9470982;12,630768610516004
1019;Anthony West;67;175;Gold Coast;1981-07-17;-28,0023731;153,4145987
2867;Jakub Kornfeil;61;169;Kyjov;1993-04-08;49,0104456;17,1224867
2368;Tetsuta Nagashima;51;163;Chiba;1970-06-14;35,549399;140,2647303
1785;Jerry van de Bunt;;;;;;
1310;Robert Gull;;;;;;
800;Ángel Rodríguez;;;;;;
1882;Thomas van Leeuwen;;;;;;
1884;Tommaso Lorenzetti;;;;;;
3046;Lucas Mahias;;;;1989-04-14;;
394;Vincent Eisen;;;;;;
792;Yannick Deschamps;;;;;;
1348;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
1001;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
2084;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
3618;Lorenzo Dalla Porta;61;163;Prato;1997-06-22;43,935718050000006;11,09414726770089
2643;Romano Fenati;62;165;Ascoli Piceno;1996-01-15;42,8834204;13,539593040686007
1317;Scott Redding;78;185;Quedgeley;1993-01-04;51,8274128;-2,2773034
2549;Bo Bendsneyder;69;184;Rotterdam;1999-03-04;51,9244424;4,47775
2253;Dakota Mamola;61;171;Ehime;1976-11-04;33,6013646;132,8185275
1238;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
1593;Jonas Folger;68;177;Mühldorf;1993-08-13;48,2405007;12,5250991
425;Brett Simmonds;;;;1939-10-25;;
50;Fonsi Nieto;;;;;;
1319;Sergio Gadea;60;167;;2003-03-22;;
1119;Pere Tutusaus;;;;;;
2847;Edgar Pons;;;;;;
2372;Thomas van Leeuwen;;;;;;
1133;Roberto Locatelli;;;;;;
895;João Fernandes;;;;;;
2539;Alex Lowes;66;184;;2004-02-21;-23,5506507;-46,6333824
989;Tomoyoshi Koyama;;;;;;
3312;Kaito Toba;58;166;Fukuoka;2000-04-07;33,6251241;130,6180016
278;Jan Blok;;;;;;
2150;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
812;Alex Hofmann;;;;;;
1055;Gwen Le Badezet;;;;;;
73;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
888;John Hopkins;;;;;;
2743;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
2312;Luca Grünwald;59;175;Waldkraiburg;1994-11-10;48,2058812;12,4044209
2467;Manuel Pagliani;57;167;Camposampiero;1996-07-16;45,57176;11,9319294
1294;Nicky Hayden;;;Owensboro;1981-07-30;37,7742152;-87,1133304
774;Stefan Bradl;63;170;Augsburg;1989-11-29;48,3668041;10,8986971
3144;Deniz Öncü;61;172;Alanya;2003-07-26;36,8864752;30,7029585
3183;Lorenzo Dalla Porta;61;163;Prato;1997-06-22;43,935718050000006;11,09414726770089
2013;Miguel Oliveira;63;170;Pragal;1995-01-04;38,6662386;-9,1799968
766;Shane Byrne;;;London;1950-09-11;51,5074456;-0,1277653
2209;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
1335;Takumi Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
1180;Adrián Martín;;;;;;
2435;Jesko Raffin;;;;;;
3106;Tom Booth-Amos;;;;;;
2464;Lucas Mahias;;;;1989-04-14;;
3400;Azroy Anuar;;;;;;
1056;Gábor Talmácsi;;;;;;
2393;Anthony Groppi;;;;;;
959;Robert Mureșan;;;;;;
2756;Manuel Pagliani;57;167;Camposampiero;1996-07-16;45,57176;11,9319294
2014;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
2366;Stefan Bradl;63;170;Augsburg;1989-11-29;48,3668041;10,8986971
1559;Ernst Dubbink;;;;;;
217;Andrea Ballerini;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
1227;Ferruccio Lamborghini;;;;;;
2815;Ai Ogura;60;169;Saitama;2001-01-26;35,9754168;139,4160114
2298;Jules Danilo;64;179;Milan;1995-05-18;45,4641943;9,1896346
3199;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
1474;Randy de Puniet;65;169;Maisons Laffitte;1981-02-14;48,9461437;2,1450951
238;Christian Pistoni;;;Frejus;1957-09-05;43,4330308;6,7360182
3186;Lukas Tulovic;69;185;Eberbach;2000-06-15;48,9273858;8,066278
1163;Thomas Walther;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
3108;Tony Arbolino;59;171;Garbagnate Milanese;2000-08-03;45,5772279;9,080023
3091;Stefan Bradl;63;170;Augsburg;1989-11-29;48,3668041;10,8986971
1750;Daniel Kartheininger;59;171;Memmingen;1992-12-21;47,9867696;10,181319
2962;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
2115;Esteve Rabat;;;;;;
2402;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
2621;Maximilian Kappler;58;173;Voecklabruck;2000-08-18;48,0078587;13,6460378
676;Jarno Ronzoni;;;Turku;1945-12-11;60,4517531;22,2670522
169;Shinichi Nakatomi;;;Miyagi;1966-12-07;38,3880155;140,9761025
376;Stefano Bianco;70;183;Rimini;1999-03-29;43,9470982;12,630768610516004
269;Hugo Marchand;;;;;;
1084;Kenny Roberts Jr,;;;Mountain View;1973-07-25;37,3893889;-122,0832101
2445;Joshua Hook;;;;;;
981;Stefano Musco;70;183;Rimini;1999-03-29;43,9470982;12,630768610516004
397;Xavier Herouin;68;174;Brussels;1989-08-31;50,8550018;4,3512333761166175
3286;Franco Morbidelli;67;176;Rome;1994-12-04;41,8933203;12,4829321
2714;Gabriel Rodrigo;61;168;Barcelona;1996-10-12;41,3828939;2,1774322
3161;Iker Lecuona;70;179;Valencia;2000-01-06;39,4697065;-0,3763353
754;Roberto Locatelli;;;;;;
1208;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
3080;Ryan van de Lagemaat;;;Culemborg;1999-12-16;51,94933145;5,209215154667634
3664;Sean Dylan Kelly;68;178;Miami;2002-05-17;25,7741728;-80,19362
3244;Andi Farid Izdihar;;;;;;
1629;Mashel Al Naimi;;;;;;
3668;Senna Agius;;;;2005-06-09;;
2227;Álex Rins;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
933;Michele Conti;;;Lecco;1983-07-03;45,9005485;9,41202482143963
539;Neil Hodgson;;;Burnley;1973-11-20;53,7907262;-2,2439196
2836;Corentin Perolari;;;;;;
3177;José Julián García;;;;;;
3205;Piotr Biesiekirski;;;;;;
2603;Khairul Idham Pawi;;;;;;
1542;Carmelo Morales;;;;;;
1199;Brad Gross;;;;;;
3327;Mario Aji;67;171;;2004-03-06;;
32;Daijiro Kato;;;Saitama;1976-07-04;35,9754168;139,4160114
873;Ho Wan Chow;;;;;;
593;Youichi Ui;;;Chiba;1972-11-27;35,549399;140,2647303
2542;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
3561;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
3564;Daniel Holgado;58;167;Sant Vicent del Raspeig;2005-04-27;38,3964248;-0,5250339
3560;Collin Veijer;60;177;;;;
3563;Danial Shahril;;;;2002-11-23;;
655;Frederik Watz;;;;;;
621;Brent Rigoli;;;;;;
3289;Garrett Gerloff;;;USA;1995-08-01;39,7837304;-100,445882
745;Patrick Unger;;;;1959-03-08;;
837;Clément Dunikowski;;;;;;
1425;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
1372;Blake Leigh-Smith;;;;;;
1697;Vladimir Ivanov;;;;;;
2069;Álex Rins;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
3341;Niccolò Antonelli;56;166;Cattolica;1996-02-23;43,9639933;12,7441515
634;Daniel Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
2040;Scott Redding;78;185;Quedgeley;1993-01-04;51,8274128;-2,2773034
444;Erwan Nigon;66;180;Riom;1983-09-27;45,893068;3,1136667
1502;Toni Elías;61;163;Manresa;1983-03-26;41,7288939;1,8286765
992;Toshihisa Kuzuhara;;;Okinawa;1965-02-17;26,5707754;128,0255901
2122;Gino Rea;64;170;London;1989-09-18;51,5074456;-0,1277653
2736;Jorge Martín;65;167;Madrid;1998-01-29;40,4167047;-3,7035825
2532;Albert Arenas;63;169;Girona;1996-12-11;41,9793006;2,8199439
3181;Khairul Idham Pawi;;;;;;
409;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
2749;Khairul Idham Pawi;;;;;;
3265;Darryn Binder;63;175;Potchefstroom;1998-01-21;-26,707778;27,095833
3455;Kaito Toba;58;166;Fukuoka;2000-04-07;33,6251241;130,6180016
196;Wataru Yoshikawa;;;;;;
1066;Iván Maestro;;;;;;
2038;Sam Clarke;;;;1996-03-06;;
669;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
2611;Luca Marini;69;184;Urbino;1997-08-10;43,7262608;12,6363135
265;Henk van de Lagemaat;;;Culemborg;1999-12-16;51,94933145;5,209215154667634
42;Dirk Heidolf;;;;;;
2020;Niccolò Antonelli;56;166;Cattolica;1996-02-23;43,9639933;12,7441515
2957;Yuto Fukushima;;;;;;
3070;Nicolò Bulega;70;181;Montecchio Emilia;1999-10-16;44,7004508;10,4464132
56;Gianluigi Scalvini;;;;;;
600;Álvaro Molina;;;;;;
2361;Sebastián Porto;;;;;;
2779;Raúl Fernández;68;179;Madrid;2000-10-23;40,4167047;-3,7035825
2352;Riccardo Russo;60;173;Genova;2002-03-21;44,40726;8,9338624
3520;Tetsuta Nagashima;51;163;Chiba;1970-06-14;35,549399;140,2647303
2376;Yonny Hernández;72;183;Medellín;1988-07-25;6,2697018;-75,60252574475943
95;John Hopkins;;;;;;
1025;Casey Stoner;;;Southport;1985-10-16;53,6475988;-3,0041751
2992;Deniz Öncü;61;172;Alanya;2003-07-26;36,8864752;30,7029585
3044;Lorenzo Savadori;67;177;Cesena;1993-04-04;44,136352;12,2422442
263;Gábor Talmácsi;;;;;;
3421;Dennis Foggia;57;164;Rome;2001-01-07;41,8933203;12,4829321
3215;Somkiat Chantra;63;171;Chon Buri;1998-12-15;13,1857117;101,1210777
1651;Pedro Rodríguez;;;;;;
2320;Matteo Ferrari;63;175;Cesena;1997-02-12;44,136352;12,2422442
3295;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
162;Samuel Aubry;;;;;;
1608;Kevin Hanus;;;Paige;1964-06-19;38,0726342;-77,4188705
1814;Kousuke Akiyoshi;;;;;;
2993;Deniz Öncü;61;172;Alanya;2003-07-26;36,8864752;30,7029585
2357;Sam Lowes;65;168;Lincoln;1990-09-14;40,8088861;-96,7077751
1967;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
2461;Louis Bulle;;;;;;
272;Igor Kaláb;;;;;;
407;Álvaro Molina;;;;;;
1181;Alberto Moncayo;;;;;;
866;Hans Smees;;;;1949-11-18;;
3661;Ryusei Yamanaka;60;172;Yotsukaido;2001-11-06;35,6696551;140,1679445
3662;Sam Lowes;65;168;Lincoln;1990-09-14;40,8088861;-96,7077751
969;Sebastián Porto;;;;;;
2155;Kyle Ryde;;;;;;
14;Andrea Ballerini;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
1620;Luis Salom;59;170;Palma de Mallorca;1991-08-07;39,5695818;2,6500745
2825;Arón Canet;67;170;Corbera;1999-09-30;39,1580768;-0,3540631
429;Carlos Ferreira;63;175;Cesena;1997-02-12;44,136352;12,2422442
1684;Sturla Fagerhaug;;;;;;
2637;Ratthapark Wilairot;;;;;;
3078;Rogan Chandler;;;;1997-09-03;;
2776;Philipp Öttl;;;;;;
3159;Hafizh Syahrin;66;180;Ampang;1994-05-05;3,1505103;101,7601684
3175;Jorge Navarro;64;173;La Puebla de Vallbona;1996-02-03;39,5907339;-0,5532185
1497;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
1409;Iván Maestro;;;;;;
2181;Michael Laverty;;;;;;
2419;Federico Caricasulo;;;;;;
1978;Josep Rodríguez;;;;;;
851;Enrique Jerez;;;Cartagena;1986-07-29;10,4266746;-75,5443419
1158;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
2515;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
1078;Julien Cartron;;;;;;
3214;Simone Corsi;;;;;;
3513;Syarifuddin Azman;58;163;;2001-11-24;;
518;Mark Rowling;;;;1949-02-20;;
681;Jordi Carchano;70;173;Sao Paulo;1996-06-10;-23,5506507;-46,6333824
968;Santiago Barragán;;;;;;
591;Václav Bittman;;;;;;
2304;Kevin Hanus;;;Paige;1964-06-19;38,0726342;-77,4188705
396;William Gautier;;;;;;
375;Simone Corsi;;;;;;
1253;John Hopkins;;;;;;
2128;Hyuga Watanabe;;;;1990-10-02;;
885;Jiří Mayer;;;;;;
37;Dario Giuseppetti;;;;;;
3239;Alberto Surra;;;Torino;2004-05-31;45,0677551;7,6824892
414;Alex Debón;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
3069;Nicolás Terol;66;171;Alcoy;1988-09-27;38,6982275;-0,4747767
2659;Tito Rabat;67;178;Barcelona;1989-05-25;41,3828939;2,1774322
191;Toshihisa Kuzuhara;;;Okinawa;1965-02-17;26,5707754;128,0255901
458;Gino Borsoi;;;;;;
639;David Bonache;68;178;Barcelona;1980-04-20;41,3828939;2,1774322
106;Leon Camier;69;181;Palma de Mallorca;1997-09-01;39,5695818;2,6500745
2851;Fabio Quartararo;64;177;Nice;1999-04-20;43,7009358;7,2683912
2860;Héctor Garzó;62;170;Valencia;1998-06-09;39,4697065;-0,3763353
1830;Martín Cárdenas;;;;;;
718;Mathieu Gines;;;Plouemeur;1988-11-20;;
947;Patrick van de Waarsenburg;;;;;;
2012;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
241;Christopher Martin;;;Lyon;1995-12-23;45,7578137;4,8320114
1938;Dominique Aegerter;69;174;Rohrbach;1990-09-30;49,0460974;7,2655417
2268;Franco Morbidelli;67;176;Rome;1994-12-04;41,8933203;12,4829321
1403;Héctor Faubel;;;;;;
308;Lukáš Pešek;;;;;;
491;Joshua Waters;62;171;;2005-09-02;;
2116;Ezequiel Iturrioz;;;;;;
955;Randy Krummenacher;70;180;Gossau;1990-02-24;47,4155906;9,249359
1524;Alex Debón;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
3601;Joe Roberts;69;180;Malibu;1997-06-16;34,035591;-118,689423
3602;Joel Kelso;59;163;Darwin NT;2003-06-12;-12,46044;130,8410469
3603;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
3604;Jonas Folger;68;177;Mühldorf;1993-08-13;48,2405007;12,5250991
3605;Jordi Torres;;181;Rubí;1987-08-27;41,4936194;2,0319476
