"id_result","rider_name_fk","id_rider_fk","id_grand_prix_fk","id_position_fk","num_round","season","racing_class","race_type","pole","fastest_lap","is_wildcard"
16262,Jakub Kornfeil,2134,202,37,13,2013,moto3,main,false,false,false
16263,Jakub Kornfeil,2134,203,13,14,2013,moto3,main,false,false,false
16264,Jakub Kornfeil,2134,204,12,15,2013,moto3,main,false,false,false
16267,James Rispoli,2135,198,24,9,2013,moto2,main,false,false,false
16269,Jason O'Halloran,2136,201,37,12,2013,moto2,main,false,false,false
16268,Jason O'Halloran,2136,200,24,11,2013,moto2,main,false,false,false
16271,Jasper Iwema,2137,191,37,2,2013,moto3,main,false,false,false
16281,Jasper Iwema,2137,202,22,13,2013,moto3,main,false,false,false
16285,Jasper Iwema,2137,206,21,17,2013,moto3,main,false,false,false
16284,Jasper Iwema,2137,205,25,16,2013,moto3,main,false,false,false
16278,Jasper Iwema,2137,198,37,9,2013,moto3,main,false,false,false
16283,Jasper Iwema,2137,204,20,15,2013,moto3,main,false,false,false
16270,Jasper Iwema,2137,190,13,1,2013,moto3,main,false,false,false
16275,Jasper Iwema,2137,195,37,6,2013,moto3,main,false,false,false
16274,Jasper Iwema,2137,194,15,5,2013,moto3,main,false,false,false
16273,Jasper Iwema,2137,193,21,4,2013,moto3,main,false,false,false
16272,Jasper Iwema,2137,192,14,3,2013,moto3,main,false,false,false
16279,Jasper Iwema,2137,199,16,10,2013,moto3,main,false,false,false
16277,Jasper Iwema,2137,197,14,8,2013,moto3,main,false,false,false
16282,Jasper Iwema,2137,203,37,14,2013,moto3,main,false,false,false
16280,Jasper Iwema,2137,201,21,12,2013,moto3,main,false,false,false
14676,Héctor Faubel,1,184,13,13,2012,moto3,main,false,false,false
14677,Héctor Faubel,1,189,5,18,2012,moto3,main,false,false,false
16276,Jasper Iwema,2137,196,37,7,2013,moto3,main,false,false,false
16286,Javier del Amor,2138,195,15,6,2013,motogp,main,false,false,false
16303,Johann Zarco,2139,206,3,17,2013,moto2,main,false,false,false
16300,Johann Zarco,2139,203,6,14,2013,moto2,main,false,false,false
16299,Johann Zarco,2139,202,7,13,2013,moto2,main,false,false,false
16297,Johann Zarco,2139,200,7,11,2013,moto2,main,false,false,false
16298,Johann Zarco,2139,201,7,12,2013,moto2,main,false,false,false
16294,Johann Zarco,2139,197,11,8,2013,moto2,main,false,false,false
16295,Johann Zarco,2139,198,8,9,2013,moto2,main,false,false,false
16301,Johann Zarco,2139,204,37,15,2013,moto2,main,false,false,false
14688,Isaac Viñales,1,183,29,12,2012,moto3,main,false,false,false
16296,Johann Zarco,2139,199,5,10,2013,moto2,main,false,false,false
16293,Johann Zarco,2139,196,6,7,2013,moto2,main,false,false,false
16292,Johann Zarco,2139,195,7,6,2013,moto2,main,false,false,false
16291,Johann Zarco,2139,194,3,5,2013,moto2,main,false,false,false
14693,Isaac Viñales,1,189,20,18,2012,moto3,main,false,false,false
16290,Johann Zarco,2139,193,5,4,2013,moto2,main,false,false,false
16289,Johann Zarco,2139,192,12,3,2013,moto2,main,false,false,false
16288,Johann Zarco,2139,191,6,2,2013,moto2,main,false,false,false
16302,Johann Zarco,2139,205,37,16,2013,moto2,main,false,false,false
16287,Johann Zarco,2139,190,12,1,2013,moto2,main,false,false,false
16318,John McPhee,2140,204,17,15,2013,moto3,main,false,false,false
16314,John McPhee,2140,200,14,11,2013,moto3,main,false,false,false
16315,John McPhee,2140,201,20,12,2013,moto3,main,false,false,false
16316,John McPhee,2140,202,23,13,2013,moto3,main,false,false,false
16317,John McPhee,2140,203,17,14,2013,moto3,main,false,false,false
16319,John McPhee,2140,205,7,16,2013,moto3,main,false,false,false
16312,John McPhee,2140,198,20,9,2013,moto3,main,false,false,false
16311,John McPhee,2140,197,23,8,2013,moto3,main,false,false,false
16313,John McPhee,2140,199,13,10,2013,moto3,main,false,false,false
16310,John McPhee,2140,196,21,7,2013,moto3,main,false,false,false
16309,John McPhee,2140,195,19,6,2013,moto3,main,false,false,false
16308,John McPhee,2140,194,16,5,2013,moto3,main,false,false,false
16307,John McPhee,2140,193,11,4,2013,moto3,main,false,false,false
16306,John McPhee,2140,192,11,3,2013,moto3,main,false,false,false
16305,John McPhee,2140,191,21,2,2013,moto3,main,false,false,false
16304,John McPhee,2140,190,37,1,2013,moto3,main,false,false,false
16320,John McPhee,2140,206,37,17,2013,moto3,main,false,false,false
16333,Jonas Folger,2141,202,7,13,2013,moto3,main,false,false,false
16334,Jonas Folger,2141,203,8,14,2013,moto3,main,false,false,false
16335,Jonas Folger,2141,204,6,15,2013,moto3,main,false,false,false
16336,Jonas Folger,2141,205,3,16,2013,moto3,main,false,false,false
16337,Jonas Folger,2141,206,2,17,2013,moto3,main,false,false,false
16321,Jonas Folger,2141,190,5,1,2013,moto3,main,false,false,false
16322,Jonas Folger,2141,191,4,2,2013,moto3,main,false,false,false
16323,Jonas Folger,2141,192,3,3,2013,moto3,main,false,false,false
16324,Jonas Folger,2141,193,4,4,2013,moto3,main,false,false,false
16325,Jonas Folger,2141,194,6,5,2013,moto3,main,false,false,false
16326,Jonas Folger,2141,195,29,6,2013,moto3,main,false,false,false
16327,Jonas Folger,2141,196,6,7,2013,moto3,main,false,false,false
14726,Jack Miller,1,182,29,11,2012,moto3,main,false,false,false
16328,Jonas Folger,2141,197,8,8,2013,moto3,main,false,false,false
16329,Jonas Folger,2141,198,4,9,2013,moto3,main,false,false,false
16330,Jonas Folger,2141,199,3,10,2013,moto3,main,false,false,false
16331,Jonas Folger,2141,200,6,11,2013,moto3,main,false,false,false
16332,Jonas Folger,2141,201,37,12,2013,moto3,main,false,false,false
14732,Jack Miller,1,189,37,18,2012,moto3,main,false,false,false
16341,Jordi Torres,2142,193,37,4,2013,moto2,main,false,false,false
16354,Jordi Torres,2142,206,2,17,2013,moto2,main,false,false,false
16338,Jordi Torres,2142,190,11,1,2013,moto2,main,false,false,false
16339,Jordi Torres,2142,191,13,2,2013,moto2,main,false,false,false
16340,Jordi Torres,2142,192,7,3,2013,moto2,main,false,false,false
16342,Jordi Torres,2142,194,6,5,2013,moto2,main,false,false,false
16343,Jordi Torres,2142,195,37,6,2013,moto2,main,false,false,false
16344,Jordi Torres,2142,196,9,7,2013,moto2,main,false,false,false
16345,Jordi Torres,2142,197,1,8,2013,moto2,main,false,false,false
16346,Jordi Torres,2142,198,10,9,2013,moto2,main,false,false,false
16347,Jordi Torres,2142,199,10,10,2013,moto2,main,false,false,false
16348,Jordi Torres,2142,200,13,11,2013,moto2,main,false,false,false
16349,Jordi Torres,2142,201,15,12,2013,moto2,main,false,false,false
16350,Jordi Torres,2142,202,6,13,2013,moto2,main,false,false,false
16351,Jordi Torres,2142,203,9,14,2013,moto2,main,false,false,false
16352,Jordi Torres,2142,204,3,15,2013,moto2,main,false,false,false
16353,Jordi Torres,2142,205,37,16,2013,moto2,main,false,false,false
16362,Jorge Lorenzo,2143,197,29,8,2013,motogp,main,false,false,false
16360,Jorge Lorenzo,2143,195,1,6,2013,motogp,main,false,false,false
16359,Jorge Lorenzo,2143,194,1,5,2013,motogp,main,false,false,false
16358,Jorge Lorenzo,2143,193,7,4,2013,motogp,main,false,false,false
16357,Jorge Lorenzo,2143,192,3,3,2013,motogp,main,false,false,false
16355,Jorge Lorenzo,2143,190,1,1,2013,motogp,main,false,false,false
16363,Jorge Lorenzo,2143,198,6,9,2013,motogp,main,false,false,false
16361,Jorge Lorenzo,2143,196,5,7,2013,motogp,main,false,false,false
16372,Jorge Lorenzo,2143,207,1,18,2013,motogp,main,false,false,false
16371,Jorge Lorenzo,2143,206,1,17,2013,motogp,main,false,false,false
16370,Jorge Lorenzo,2143,205,1,16,2013,motogp,main,false,false,false
16369,Jorge Lorenzo,2143,204,3,15,2013,motogp,main,false,false,false
16368,Jorge Lorenzo,2143,203,2,14,2013,motogp,main,false,false,false
16367,Jorge Lorenzo,2143,202,1,13,2013,motogp,main,false,false,false
16366,Jorge Lorenzo,2143,201,1,12,2013,motogp,main,false,false,false
16365,Jorge Lorenzo,2143,200,3,11,2013,motogp,main,false,false,false
16364,Jorge Lorenzo,2143,199,3,10,2013,motogp,main,false,false,false
16374,Jorge Navarro,2144,206,22,17,2013,moto3,main,false,false,false
16373,Jorge Navarro,2145,192,37,3,2013,moto3,main,false,false,false
16382,Juan Francisco Guevara,2146,197,25,8,2013,moto3,main,false,false,false
16389,Juan Francisco Guevara,2146,205,22,16,2013,moto3,main,false,false,false
16388,Juan Francisco Guevara,2146,204,27,15,2013,moto3,main,false,false,false
16387,Juan Francisco Guevara,2146,203,21,14,2013,moto3,main,false,false,false
16386,Juan Francisco Guevara,2146,201,27,12,2013,moto3,main,false,false,false
16384,Juan Francisco Guevara,2146,199,37,10,2013,moto3,main,false,false,false
16390,Juan Francisco Guevara,2146,206,23,17,2013,moto3,main,false,false,false
16381,Juan Francisco Guevara,2146,196,37,7,2013,moto3,main,false,false,false
16385,Juan Francisco Guevara,2146,200,37,11,2013,moto3,main,false,false,false
16383,Juan Francisco Guevara,2146,198,37,9,2013,moto3,main,false,false,false
16380,Juan Francisco Guevara,2146,195,20,6,2013,moto3,main,false,false,false
14780,Jasper Iwema,1,185,37,14,2012,moto3,main,false,false,false
16379,Juan Francisco Guevara,2146,194,37,5,2013,moto3,main,false,false,false
14782,Jesko Raffin,1,187,18,16,2012,moto2,main,false,false,false
16378,Juan Francisco Guevara,2146,193,22,4,2013,moto3,main,false,false,false
14784,Joan Olivé,1,183,18,12,2012,moto3,main,false,false,false
16377,Juan Francisco Guevara,2146,192,37,3,2013,moto3,main,false,false,false
16376,Juan Francisco Guevara,2146,191,16,2,2013,moto3,main,false,false,false
16375,Juan Francisco Guevara,2146,190,21,1,2013,moto3,main,false,false,false
16392,Jules Danilo,2148,199,24,10,2013,moto3,main,false,false,false
16391,Jules Danilo,2148,193,37,4,2013,moto3,main,false,false,false
16393,Jules Danilo,2147,198,21,9,2013,moto3,main,false,false,false
16404,Julián Simón,2149,200,12,11,2013,moto2,main,false,false,false
16406,Julián Simón,2149,202,8,13,2013,moto2,main,false,false,false
16397,Julián Simón,2149,193,8,4,2013,moto2,main,false,false,false
16405,Julián Simón,2149,201,12,12,2013,moto2,main,false,false,false
16394,Julián Simón,2149,190,6,1,2013,moto2,main,false,false,false
16395,Julián Simón,2149,191,19,2,2013,moto2,main,false,false,false
16396,Julián Simón,2149,192,16,3,2013,moto2,main,false,false,false
16398,Julián Simón,2149,194,17,5,2013,moto2,main,false,false,false
16399,Julián Simón,2149,195,15,6,2013,moto2,main,false,false,false
16400,Julián Simón,2149,196,10,7,2013,moto2,main,false,false,false
16401,Julián Simón,2149,197,4,8,2013,moto2,main,false,false,false
16402,Julián Simón,2149,198,11,9,2013,moto2,main,false,false,false
14803,John McPhee,1,183,15,12,2012,moto3,main,false,false,false
16403,Julián Simón,2149,199,37,10,2013,moto2,main,false,false,false
16407,Julián Simón,2149,203,10,14,2013,moto2,main,false,false,false
16408,Julián Simón,2149,204,37,15,2013,moto2,main,false,false,false
16409,Julián Simón,2149,205,5,16,2013,moto2,main,false,false,false
14808,John McPhee,1,189,37,18,2012,moto3,main,false,false,false
16410,Julián Simón,2149,206,11,17,2013,moto2,main,false,false,false
14810,Jonas Folger,1,173,31,2,2012,moto3,main,false,false,false
16415,Karel Abraham,2150,194,15,5,2013,motogp,main,false,false,false
16411,Karel Abraham,2150,190,37,1,2013,motogp,main,false,false,false
16412,Karel Abraham,2150,191,29,2,2013,motogp,main,false,false,false
16417,Karel Abraham,2150,196,15,7,2013,motogp,main,false,false,false
16418,Karel Abraham,2150,197,18,8,2013,motogp,main,false,false,false
16419,Karel Abraham,2150,198,14,9,2013,motogp,main,false,false,false
16420,Karel Abraham,2150,199,29,10,2013,motogp,main,false,false,false
16416,Karel Abraham,2150,195,37,6,2013,motogp,main,false,false,false
16422,Karel Abraham,2150,202,37,13,2013,motogp,main,false,false,false
16414,Karel Abraham,2150,193,15,4,2013,motogp,main,false,false,false
16421,Karel Abraham,2150,200,19,11,2013,motogp,main,false,false,false
14824,Jonas Folger,1,189,37,18,2012,moto3,main,false,false,false
16413,Karel Abraham,2150,192,29,3,2013,motogp,main,false,false,false
16423,Katsuyuki Nakasuga,2151,206,11,17,2013,motogp,main,false,false,true
16426,Kevin Hanus,2152,197,37,8,2013,moto3,main,false,false,false
16425,Kevin Hanus,2152,195,27,6,2013,moto3,main,false,false,false
16424,Kevin Hanus,2152,192,25,3,2013,moto3,main,false,false,false
16429,Kohta Nozane,2154,205,16,16,2013,moto2,main,false,false,false
16428,Kohta Nozane,2153,206,37,17,2013,moto2,main,false,false,false
16427,Kohta Nozane,2153,204,17,15,2013,moto2,main,false,false,false
16430,Kyle Ryde,2155,200,27,11,2013,moto3,main,false,false,false
16434,Kyle Smith,2156,193,37,4,2013,moto2,main,false,false,false
14835,Jordi Torres,1,189,6,18,2012,moto2,main,false,false,false
16435,Kyle Smith,2156,194,20,5,2013,moto2,main,false,false,false
16438,Kyle Smith,2156,197,37,8,2013,moto2,main,false,false,false
16437,Kyle Smith,2156,196,37,7,2013,moto2,main,false,false,false
16439,Kyle Smith,2156,198,37,9,2013,moto2,main,false,false,false
16431,Kyle Smith,2156,190,21,1,2013,moto2,main,false,false,false
16433,Kyle Smith,2156,192,37,3,2013,moto2,main,false,false,false
16432,Kyle Smith,2156,191,20,2,2013,moto2,main,false,false,false
16436,Kyle Smith,2156,195,17,6,2013,moto2,main,false,false,false
16440,Lachlan Kavney,2157,204,38,15,2013,moto3,main,false,false,false
16442,Livio Loi,2158,193,16,4,2013,moto3,main,false,false,false
16443,Livio Loi,2158,194,25,5,2013,moto3,main,false,false,false
16444,Livio Loi,2158,195,37,6,2013,moto3,main,false,false,false
16445,Livio Loi,2158,196,23,7,2013,moto3,main,false,false,false
16446,Livio Loi,2158,197,22,8,2013,moto3,main,false,false,false
16447,Livio Loi,2158,198,14,9,2013,moto3,main,false,false,false
16449,Livio Loi,2158,200,19,11,2013,moto3,main,false,false,false
16450,Livio Loi,2158,201,22,12,2013,moto3,main,false,false,false
16451,Livio Loi,2158,202,15,13,2013,moto3,main,false,false,false
14854,Jorge Navarro,1,185,37,14,2012,moto3,main,false,false,false
16448,Livio Loi,2158,199,21,10,2013,moto3,main,false,false,false
14856,Josep Rodríguez,1,184,23,13,2012,moto3,main,false,false,false
16441,Livio Loi,2158,192,15,3,2013,moto3,main,false,false,false
16455,Livio Loi,2158,206,37,17,2013,moto3,main,false,false,false
16454,Livio Loi,2158,205,12,16,2013,moto3,main,false,false,false
14860,Josep Rodríguez,1,189,15,18,2012,moto3,main,false,false,false
14861,Juan Francisco Guevara,1,185,24,14,2012,moto3,main,false,false,false
14862,Juan Francisco Guevara,1,189,12,18,2012,moto3,main,false,false,false
16453,Livio Loi,2158,204,18,15,2013,moto3,main,false,false,false
16452,Livio Loi,2158,203,18,14,2013,moto3,main,false,false,false
16465,Lorenzo Baldassarri,2159,200,18,11,2013,moto3,main,false,false,false
16460,Lorenzo Baldassarri,2159,195,21,6,2013,moto3,main,false,false,false
16457,Lorenzo Baldassarri,2159,192,22,3,2013,moto3,main,false,false,false
16467,Lorenzo Baldassarri,2159,202,26,13,2013,moto3,main,false,false,false
16466,Lorenzo Baldassarri,2159,201,23,12,2013,moto3,main,false,false,false
16468,Lorenzo Baldassarri,2159,203,23,14,2013,moto3,main,false,false,false
16469,Lorenzo Baldassarri,2159,204,24,15,2013,moto3,main,false,false,false
16470,Lorenzo Baldassarri,2159,205,17,16,2013,moto3,main,false,false,false
16471,Lorenzo Baldassarri,2159,206,20,17,2013,moto3,main,false,false,false
16464,Lorenzo Baldassarri,2159,199,37,10,2013,moto3,main,false,false,false
16463,Lorenzo Baldassarri,2159,198,37,9,2013,moto3,main,false,false,false
16462,Lorenzo Baldassarri,2159,197,37,8,2013,moto3,main,false,false,false
16461,Lorenzo Baldassarri,2159,196,20,7,2013,moto3,main,false,false,false
16459,Lorenzo Baldassarri,2159,194,23,5,2013,moto3,main,false,false,false
16458,Lorenzo Baldassarri,2159,193,37,4,2013,moto3,main,false,false,false
14880,Julián Simón,1,189,2,18,2012,moto2,main,false,false,false
16456,Lorenzo Baldassarri,2159,191,37,2,2013,moto3,main,false,false,false
16483,Louis Rossi,2160,201,19,12,2013,moto2,main,false,false,false
16482,Louis Rossi,2160,200,23,11,2013,moto2,main,false,false,false
16481,Louis Rossi,2160,199,19,10,2013,moto2,main,false,false,false
16480,Louis Rossi,2160,198,23,9,2013,moto2,main,false,false,false
16479,Louis Rossi,2160,197,21,8,2013,moto2,main,false,false,false
16484,Louis Rossi,2160,202,18,13,2013,moto2,main,false,false,false
16485,Louis Rossi,2160,203,16,14,2013,moto2,main,false,false,false
16486,Louis Rossi,2160,204,37,15,2013,moto2,main,false,false,false
16487,Louis Rossi,2160,205,37,16,2013,moto2,main,false,false,false
16488,Louis Rossi,2160,206,23,17,2013,moto2,main,false,false,false
16476,Louis Rossi,2160,194,25,5,2013,moto2,main,false,false,false
16472,Louis Rossi,2160,190,37,1,2013,moto2,main,false,false,false
16473,Louis Rossi,2160,191,23,2,2013,moto2,main,false,false,false
16474,Louis Rossi,2160,192,24,3,2013,moto2,main,false,false,false
16475,Louis Rossi,2160,193,14,4,2013,moto2,main,false,false,false
16477,Louis Rossi,2160,195,37,6,2013,moto2,main,false,false,false
16490,Luca Amato,2162,201,24,12,2013,moto3,main,false,false,false
16495,Luca Amato,2161,199,38,10,2013,moto3,main,false,false,false
16492,Luca Amato,2162,203,20,14,2013,moto3,main,false,false,false
16494,Luca Amato,2162,206,37,17,2013,moto3,main,false,false,false
16496,Luca Amato,2161,200,26,11,2013,moto3,main,false,false,false
16493,Luca Amato,2162,205,37,16,2013,moto3,main,false,false,false
16489,Luca Amato,2163,197,37,8,2013,moto3,main,false,false,false
16491,Luca Amato,2162,202,25,13,2013,moto3,main,false,false,false
16498,Luca Grünwald,2164,205,37,16,2013,moto3,main,false,false,false
16497,Luca Grünwald,2164,204,22,15,2013,moto3,main,false,false,false
16499,Luca Marini,2165,201,37,12,2013,moto3,main,false,false,false
16502,Luca Scassa,2166,205,16,16,2013,motogp,main,false,false,false
16504,Luca Scassa,2166,207,18,18,2013,motogp,main,false,false,false
16503,Luca Scassa,2166,206,37,17,2013,motogp,main,false,false,false
16500,Luca Scassa,2166,203,17,14,2013,motogp,main,false,false,false
16501,Luca Scassa,2166,204,17,15,2013,motogp,main,false,false,false
16505,Lucas Mahias,2167,199,22,10,2013,moto2,main,false,false,false
16506,Lucas Mahias,2168,206,24,17,2013,moto2,main,false,false,false
14917,Kevin Calia,1,184,37,13,2012,moto3,main,false,false,false
16511,Luis Salom,2169,194,1,5,2013,moto3,main,false,false,false
16514,Luis Salom,2169,197,2,8,2013,moto3,main,false,false,false
16515,Luis Salom,2169,198,5,9,2013,moto3,main,false,false,false
16512,Luis Salom,2169,195,1,6,2013,moto3,main,false,false,false
14922,Kohta Nozane,1,186,30,15,2012,moto2,main,false,false,false
16513,Luis Salom,2169,196,1,7,2013,moto3,main,false,false,false
14924,Lincoln Gilding,1,188,24,17,2012,moto3,main,false,false,false
16516,Luis Salom,2169,199,1,10,2013,moto3,main,false,false,false
16517,Luis Salom,2169,200,1,11,2013,moto3,main,false,false,false
16518,Luis Salom,2169,201,4,12,2013,moto3,main,false,false,false
16519,Luis Salom,2169,202,4,13,2013,moto3,main,false,false,false
16521,Luis Salom,2169,204,3,15,2013,moto3,main,false,false,false
16522,Luis Salom,2169,205,37,16,2013,moto3,main,false,false,false
16523,Luis Salom,2169,206,14,17,2013,moto3,main,false,false,false
16507,Luis Salom,2169,190,1,1,2013,moto3,main,false,false,false
16508,Luis Salom,2169,191,3,2,2013,moto3,main,false,false,false
16509,Luis Salom,2169,192,2,3,2013,moto3,main,false,false,false
16510,Luis Salom,2169,193,3,4,2013,moto3,main,false,false,false
16520,Luis Salom,2169,203,1,14,2013,moto3,main,false,false,false
16526,Lukáš Pešek,2170,192,37,3,2013,motogp,main,false,false,false
16525,Lukáš Pešek,2170,191,37,2,2013,motogp,main,false,false,false
16528,Lukáš Pešek,2170,194,19,5,2013,motogp,main,false,false,false
16536,Lukáš Pešek,2170,202,37,13,2013,motogp,main,false,false,false
16535,Lukáš Pešek,2170,201,37,12,2013,motogp,main,false,false,false
16534,Lukáš Pešek,2170,200,37,11,2013,motogp,main,false,false,false
16541,Lukáš Pešek,2170,207,37,18,2013,motogp,main,false,false,false
16540,Lukáš Pešek,2170,206,37,17,2013,motogp,main,false,false,false
16538,Lukáš Pešek,2170,204,37,15,2013,motogp,main,false,false,false
14946,Luca Amato,1,189,22,18,2012,moto3,main,false,false,false
16537,Lukáš Pešek,2170,203,19,14,2013,motogp,main,false,false,false
14948,Luca Grünwald,1,183,19,12,2012,moto3,main,false,false,false
16529,Lukáš Pešek,2170,195,16,6,2013,motogp,main,false,false,false
16530,Lukáš Pešek,2170,196,37,7,2013,motogp,main,false,false,false
16531,Lukáš Pešek,2170,197,19,8,2013,motogp,main,false,false,false
16532,Lukáš Pešek,2170,198,18,9,2013,motogp,main,false,false,false
16533,Lukáš Pešek,2170,199,37,10,2013,motogp,main,false,false,false
16539,Lukáš Pešek,2170,205,19,16,2013,motogp,main,false,false,false
16527,Lukáš Pešek,2170,193,37,4,2013,motogp,main,false,false,false
16524,Lukáš Pešek,2170,190,18,1,2013,motogp,main,false,false,false
16544,Marc Márquez,2171,192,2,3,2013,motogp,main,false,false,false
16558,Marc Márquez,2171,206,2,17,2013,motogp,main,false,false,false
16557,Marc Márquez,2171,205,30,16,2013,motogp,main,false,false,false
14960,Luigi Morciano,1,185,29,14,2012,moto3,main,false,false,false
14961,Luigi Morciano,1,189,37,18,2012,moto3,main,false,false,false
16556,Marc Márquez,2171,204,2,15,2013,motogp,main,false,false,false
16555,Marc Márquez,2171,203,1,14,2013,motogp,main,false,false,false
16554,Marc Márquez,2171,202,2,13,2013,motogp,main,false,false,false
16553,Marc Márquez,2171,201,2,12,2013,motogp,main,false,false,false
16551,Marc Márquez,2171,199,1,10,2013,motogp,main,false,false,false
16550,Marc Márquez,2171,198,1,9,2013,motogp,main,false,false,false
16549,Marc Márquez,2171,197,1,8,2013,motogp,main,false,false,false
16545,Marc Márquez,2171,193,3,4,2013,motogp,main,false,false,false
16546,Marc Márquez,2171,194,37,5,2013,motogp,main,false,false,false
16547,Marc Márquez,2171,195,3,6,2013,motogp,main,false,false,false
16548,Marc Márquez,2171,196,2,7,2013,motogp,main,false,false,false
16552,Marc Márquez,2171,200,1,11,2013,motogp,main,false,false,false
16543,Marc Márquez,2171,191,1,2,2013,motogp,main,false,false,false
16542,Marc Márquez,2171,190,3,1,2013,motogp,main,false,false,false
16559,Marc Márquez,2171,207,3,18,2013,motogp,main,false,false,false
16566,Marcel Schrötter,2172,196,13,7,2013,moto2,main,false,false,false
16562,Marcel Schrötter,2172,192,10,3,2013,moto2,main,false,false,false
16560,Marcel Schrötter,2172,190,13,1,2013,moto2,main,false,false,false
16575,Marcel Schrötter,2172,205,12,16,2013,moto2,main,false,false,false
16576,Marcel Schrötter,2172,206,18,17,2013,moto2,main,false,false,false
16573,Marcel Schrötter,2172,203,14,14,2013,moto2,main,false,false,false
16572,Marcel Schrötter,2172,202,12,13,2013,moto2,main,false,false,false
16571,Marcel Schrötter,2172,201,13,12,2013,moto2,main,false,false,false
16570,Marcel Schrötter,2172,200,16,11,2013,moto2,main,false,false,false
16569,Marcel Schrötter,2172,199,37,10,2013,moto2,main,false,false,false
16568,Marcel Schrötter,2172,198,15,9,2013,moto2,main,false,false,false
16567,Marcel Schrötter,2172,197,37,8,2013,moto2,main,false,false,false
16565,Marcel Schrötter,2172,195,37,6,2013,moto2,main,false,false,false
16564,Marcel Schrötter,2172,194,12,5,2013,moto2,main,false,false,false
16563,Marcel Schrötter,2172,193,13,4,2013,moto2,main,false,false,false
16561,Marcel Schrötter,2172,191,11,2,2013,moto2,main,false,false,false
16574,Marcel Schrötter,2172,204,21,15,2013,moto2,main,false,false,false
16578,Martin Bauer,2173,207,20,18,2013,motogp,main,false,false,true
16577,Martin Bauer,2173,200,21,11,2013,motogp,main,false,false,true
16583,Matteo Ferrari,2175,194,37,5,2013,moto3,main,false,false,false
16582,Matteo Ferrari,2175,193,17,4,2013,moto3,main,false,false,false
16581,Matteo Ferrari,2175,192,21,3,2013,moto3,main,false,false,false
16580,Matteo Ferrari,2175,191,19,2,2013,moto3,main,false,false,false
16595,Matteo Ferrari,2175,206,15,17,2013,moto3,main,false,false,false
16594,Matteo Ferrari,2175,205,37,16,2013,moto3,main,false,false,false
16593,Matteo Ferrari,2175,204,29,15,2013,moto3,main,false,false,false
16592,Matteo Ferrari,2175,203,37,14,2013,moto3,main,false,false,false
16591,Matteo Ferrari,2175,202,37,13,2013,moto3,main,false,false,false
16590,Matteo Ferrari,2175,201,37,12,2013,moto3,main,false,false,false
16589,Matteo Ferrari,2175,200,17,11,2013,moto3,main,false,false,false
16588,Matteo Ferrari,2175,199,20,10,2013,moto3,main,false,false,false
16587,Matteo Ferrari,2175,198,15,9,2013,moto3,main,false,false,false
16585,Matteo Ferrari,2175,196,27,7,2013,moto3,main,false,false,false
16579,Matteo Ferrari,2175,190,24,1,2013,moto3,main,false,false,false
15012,Marcel Schrötter,1,189,21,18,2012,moto2,main,false,false,false
16586,Matteo Ferrari,2175,197,20,8,2013,moto3,main,false,false,false
16584,Matteo Ferrari,2175,195,24,6,2013,moto3,main,false,false,false
16612,Mattia Pasini,2176,206,9,17,2013,moto2,main,false,false,false
16606,Mattia Pasini,2176,200,10,11,2013,moto2,main,false,false,false
16605,Mattia Pasini,2176,199,14,10,2013,moto2,main,false,false,false
16604,Mattia Pasini,2176,198,25,9,2013,moto2,main,false,false,false
16603,Mattia Pasini,2176,197,19,8,2013,moto2,main,false,false,false
16602,Mattia Pasini,2176,196,18,7,2013,moto2,main,false,false,false
16596,Mattia Pasini,2176,190,37,1,2013,moto2,main,false,false,false
16601,Mattia Pasini,2176,195,11,6,2013,moto2,main,false,false,false
16597,Mattia Pasini,2176,191,7,2,2013,moto2,main,false,false,false
16598,Mattia Pasini,2176,192,15,3,2013,moto2,main,false,false,false
15025,Marco Colandrea,1,188,24,17,2012,moto2,main,false,false,false
16599,Mattia Pasini,2176,193,6,4,2013,moto2,main,false,false,false
16600,Mattia Pasini,2176,194,24,5,2013,moto2,main,false,false,false
16611,Mattia Pasini,2176,205,10,16,2013,moto2,main,false,false,false
16610,Mattia Pasini,2176,204,16,15,2013,moto2,main,false,false,false
16609,Mattia Pasini,2176,203,37,14,2013,moto2,main,false,false,false
16608,Mattia Pasini,2176,202,9,13,2013,moto2,main,false,false,false
16607,Mattia Pasini,2176,201,11,12,2013,moto2,main,false,false,false
16625,Maverick Viñales,2177,202,2,13,2013,moto3,main,false,false,false
16624,Maverick Viñales,2177,201,2,12,2013,moto3,main,false,false,false
16613,Maverick Viñales,2177,190,2,1,2013,moto3,main,false,false,false
16614,Maverick Viñales,2177,191,2,2,2013,moto3,main,false,false,false
16615,Maverick Viñales,2177,192,1,3,2013,moto3,main,false,false,false
16616,Maverick Viñales,2177,193,1,4,2013,moto3,main,false,false,false
16617,Maverick Viñales,2177,194,3,5,2013,moto3,main,false,false,false
16618,Maverick Viñales,2177,195,3,6,2013,moto3,main,false,false,false
16619,Maverick Viñales,2177,196,2,7,2013,moto3,main,false,false,false
15042,Mattia Pasini,1,189,25,18,2012,moto2,main,false,false,false
16620,Maverick Viñales,2177,197,3,8,2013,moto3,main,false,false,false
16621,Maverick Viñales,2177,198,3,9,2013,moto3,main,false,false,false
16622,Maverick Viñales,2177,199,2,10,2013,moto3,main,false,false,false
16623,Maverick Viñales,2177,200,4,11,2013,moto3,main,false,false,false
