"id_rider","id_team_fk","rider_full_name","rider_name","rider_lastname","season","rider_number","racing_class","rounds_string","rounds_participated","rider_weight","rider_height","loc_birth","date_birth","birth_latitude","birth_longitude"
108,198,Loris Capirossi,Loris,Capirossi,2002,65,motogp,"{1,2,3,4,5,6,7,10,11,12,13,14,15,16}","{1,2,3,4,5,6,7,10,11,12,13,14,15,16}",59,165,Bologna,1973-04-04,44.4938203,11.3426327
2107,2100,Danilo Petrucci,Danilo,Petrucci,2013,9,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",80,181,Terni,1990-10-24,42.6539486,12.439652829139407
2458,2438,Lorenzo Dalla Porta,Lorenzo,Dalla Porta,2015,48,moto3,"{10,11,12,13,14,15,16,17,18}","{10,11,12,13,14,15,16,17,18}",61,163,Prato,1997-06-22,43.935718050000006,11.09414726770089
3381,3273,Yuki Kunii,Yuki,Kunii,2021,92,moto3,"{1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18}",,,,,,
1309,1221,Riccardo Moretti,Riccardo,Moretti,2008,47,"125cc","{6,13}","{6,13}",60,173,Genova,2002-03-21,44.40726,8.9338624
2689,2729,Cal Crutchlow,Cal,Crutchlow,2017,35,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,170,Coventry,1985-10-29,52.4081812,-1.510477
1261,1219,Karel Abraham,Karel,Abraham,2008,17,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18}",64,180,Brno,1990-01-02,49.1922443,16.6113382
2825,2860,Arón Canet,Arón,Canet,2018,44,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19}",67,170,Corbera,1999-09-30,39.1580768,-0.3540631
2045,2049,Stefano Valtulini,Stefano,Valtulini,2012,33,moto3,{12},{12},59,165,Calcinate,1996-07-05,45.619721,9.7988771
1026,1109,Chaz Davies,Chaz,Davies,2007,57,motogp,"{11,16,17,18}","{11,16,17,18}",,,,,,
1302,1203,Pol Espargaró,Pol,Espargaró,2008,44,"125cc","{1,2,3,4,5,6,7,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,10,12,13,14,15,16,17,18}",64,170,Granollers,1991-06-10,41.6079555,2.2876008
1567,1553,Gábor Talmácsi,Gábor,Talmácsi,2010,2,moto2,"{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",,,,,,
1268,1343,Lee Costello,Lee,Costello,2008,67,"125cc",{8},{8},,,,,,
3496,3519,Raúl Fernández,Raúl,Fernández,2022,25,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,179,Madrid,2000-10-23,40.4167047,-3.7035825
2604,2646,Livio Loi,Livio,Loi,2016,11,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
421,476,Anthony West,Anthony,West,2004,14,"250cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}",67,175,Gold Coast,1981-07-17,-28.0023731,153.4145987
3175,3132,Jorge Navarro,Jorge,Navarro,2020,9,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,173,La Puebla de Vallbona,1996-02-03,39.5907339,-0.5532185
3482,3473,Mattia Casadei,Mattia,Casadei,2022,27,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,175,,1999-07-02,,
1125,1118,Randy Krummenacher,Randy,Krummenacher,2007,34,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",70,180,Gossau,1990-02-24,47.4155906,9.249359
3115,2980,Yanni Shaw,Yanni,Shaw,2019,9,moto3,{17},{17},,,,,,
572,532,Steve Jenkner,Steve,Jenkner,2004,21,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
77,27,Ivan Goi,Ivan,Goi,2002,28,"125cc","{8,9}","{8,9}",76,182,Barcelona,1982-06-12,41.3828939,2.1774322
2230,2363,Albert Arenas,Albert,Arenas,2014,14,moto3,{18},{18},63,169,Girona,1996-12-11,41.9793006,2.8199439
2751,2730,Livio Loi,Livio,Loi,2017,11,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18}",,,,,,
63,12,Gábor Rizmayer,Gábor,Rizmayer,2002,63,"250cc",{10},{10},,,,,,
535,484,Mike Di Meglio,Mike,Di Meglio,2004,63,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}",70,171,Toulouse,1988-01-17,43.6044622,1.4442469
496,420,Julián Simón,Julián,Simón,2004,10,"125cc","{1,2,3,4,5,6,7,8,9,10,11,13,14,15,16}","{1,2,3,4,5,6,7,8,9,10,11,13,14,15,16}",63,168,Villacañas,1987-04-03,39.625027,-3.333785
415,494,Alex Hofmann,Alex,Hofmann,2004,66,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
878,970,Imre Tóth,Imre,Tóth,2006,45,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}",58,169,Budapest,1985-09-06,47.4978789,19.0402383
2530,2549,Adam Norrodin,Adam,Norrodin,2016,7,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
244,387,Dani Pedrosa,Daniel,Pedrosa,2003,3,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}",,,Sabadell,1985-09-29,41.5421013,2.1138977
2351,2372,Ricard Cardús,Ricard,Cardús,2014,88,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
1426,1459,Karel Pešek,Karel,Pešek,2009,86,"125cc","{7,10,11}","{7,10,11}",,,,,,
2387,2509,Alexis Masbou,Alexis,Masbou,2015,10,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,165,Albi,1987-06-02,43.9277552,2.147899
779,657,Thomas Lüthi,Thomas,Lüthi,2005,12,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",67,172,Oberdiessbach,1986-09-06,46.8399962,7.6192848
1378,1478,Chris Vermeulen,Chris,Vermeulen,2009,7,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,177,Brisbane,1982-06-19,-27.4689682,153.0234991
2078,2152,Alessandro Tonucci,Alessandro,Tonucci,2013,19,moto3,"{4,5,6,7,8,9,10,11,12,13,14}","{4,5,6,7,8,9,10,11,12,13,14}",60,167,Fano,1993-04-23,43.8424173,13.0146632
1698,1701,Vladimir Leonov,Vladimir,Leonov,2010,21,moto2,"{1,2,3,4,5,6,7,8}","{1,2,3,4,5,6,7,8}",,,,,,
3501,3450,Ryusei Yamanaka,Ryusei,Yamanaka,2022,6,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",60,172,Yotsukaido,2001-11-06,35.6696551,140.1679445
3502,3406,Sam Lowes,Sam,Lowes,2022,22,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,16,17,18,19}","{1,2,3,4,5,6,7,8,9,10,11,12,16,17,18,19}",65,168,Lincoln,1990-09-14,40.8088861,-96.7077751
1127,1130,Rhys Moller,Rhys,Moller,2007,96,"125cc",{16},{16},,,,1949-11-18,,
3036,3064,Karel Abraham,Karel,Abraham,2019,17,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,180,Brno,1990-01-02,49.1922443,16.6113382
2409,2476,Darryn Binder,Darryn,Binder,2015,40,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,175,Potchefstroom,1998-01-21,-26.707778,27.095833
3316,3287,Lorenzo Dalla Porta,Lorenzo,Dalla Porta,2021,19,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14}",61,163,Prato,1997-06-22,43.935718050000006,11.09414726770089
1355,1460,Aleix Espargaró,Aleix,Espargaró,2009,44,motogp,"{16,17}","{16,17}",66,180,Granollers,1989-07-30,41.6079555,2.2876008
2237,2254,Andrea Dovizioso,Andrea,Dovizioso,2014,4,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Forlimpopoli,1986-03-23,44.1873049,12.1259056
1963,2018,James Ellison,James,Ellison,2012,77,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Sheffield,1980-10-05,53.3806626,-1.4702278
2227,2146,Álex Rins,Álex,Rins,2013,42,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",72,176,Barcelona,1995-12-08,41.3828939,2.1774322
1313,1284,Roberto Locatelli,Roberto,Locatelli,2008,15,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",,,,,,
170,63,Shinya Nakano,Shinya,Nakano,2002,56,motogp,"{14,15,16}","{14,15,16}",58,167,Chiba,1977-10-10,35.549399,140.2647303
3404,3486,Brad Binder,Brad,Binder,2022,33,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,170,Potchefstroom,1995-08-11,-26.707778,27.095833
2839,2814,Danilo Petrucci,Danilo,Petrucci,2018,9,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",80,181,Terni,1990-10-24,42.6539486,12.439652829139407
2765,2752,Maverick Viñales,Maverick,Viñales,2017,25,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,171,Figueres,1995-01-12,42.2666314,2.9638434
3067,3091,Niccolò Antonelli,Niccolò,Antonelli,2019,23,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19}","{1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19}",56,166,Cattolica,1996-02-23,43.9639933,12.7441515
2757,2783,Marc Márquez,Marc,Márquez,2017,93,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,169,Cervera,1993-02-17,41.6730667,1.2729426
2594,2609,Jorge Lorenzo,Jorge,Lorenzo,2016,99,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Palma de Mallorca,1987-05-04,39.5695818,2.6500745
169,172,Shinichi Nakatomi,Shinichi,Nakatomi,2002,48,"250cc",{1},{1},,,Miyagi,1966-12-07,38.3880155,140.9761025
798,747,Álvaro Bautista,Álvaro,Bautista,2005,19,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",58,169,Talavera de la Reina,1984-11-21,39.9603798,-4.8311717
1293,1184,Mike Di Meglio,Mike,Di Meglio,2008,63,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",70,171,Toulouse,1988-01-17,43.6044622,1.4442469
3186,3228,Lukas Tulovic,Lukas,Tulovic,2020,35,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,185,Eberbach,2000-06-15,48.9273858,8.066278
2242,2329,Anthony West,Anthony,West,2014,95,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,175,Gold Coast,1981-07-17,-28.0023731,153.4145987
566,494,Shinya Nakano,Shinya,Nakano,2004,56,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",58,167,Chiba,1977-10-10,35.549399,140.2647303
1474,1423,Randy de Puniet,Randy,de Puniet,2009,14,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,169,Maisons Laffitte,1981-02-14,48.9461437,2.1450951
2446,2457,Juan Francisco Guevara,Juan Francisco,Guevara,2015,58,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",62,164,Lorca,1995-08-19,37.6712139,-1.6990431
1891,1874,Xavier Siméon,Xavier,Siméon,2011,19,moto2,"{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",68,174,Brussels,1989-08-31,50.8550018,4.3512333761166175
3191,3183,María Herrera,María,Herrera,2020,6,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",54,162,Oropesa,1996-08-26,39.9175144,-5.1747241
2367,2266,Takaaki Nakagami,Takaaki,Nakagami,2014,30,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,175,Chiba,1992-02-09,35.549399,140.2647303
2082,2206,Ana Carrasco,Ana,Carrasco,2013,22,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",52,158,Murcia,1997-03-10,37.9923795,-1.1305431
2968,3042,Alex de Angelis,Alex,de Angelis,2019,5,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,179,Rimini,1984-02-26,43.9470982,12.630768610516004
3114,2970,Xavier Siméon,Xavier,Siméon,2019,10,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,174,Brussels,1989-08-31,50.8550018,4.3512333761166175
1234,1231,Hiroomi Iwata,Hiroomi,Iwata,2008,50,"125cc",{15},{15},,,,,,
2791,2796,Simone Corsi,Simone,Corsi,2017,24,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2988,2982,Danilo Petrucci,Danilo,Petrucci,2019,9,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",80,181,Terni,1990-10-24,42.6539486,12.439652829139407
1383,1476,Dani Pedrosa,Dani,Pedrosa,2009,3,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Sabadell,1985-09-29,41.5421013,2.1138977
3224,3228,Tommaso Marcon,Tommaso,Marcon,2020,70,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
1128,1116,Ricard Cardús,Ricard,Cardús,2007,86,"125cc","{12,14}","{12,14}",,,,,,
705,606,Manuel Mickan,Manuel,Mickan,2005,98,"125cc",{10},{10},57,167,Camposampiero,1996-07-16,45.57176,11.9319294
3665,3586,Sean Dylan Kelly,Sean Dylan,Kelly,2023,4,moto2,"{12,13,14}","{12,13,14}",68,178,Miami,2002-05-17,25.7741728,-80.19362
3667,3586,Sean Dylan Kelly,Sean Dylan,Kelly,2023,4,moto2,"{19,20}","{19,20}",68,178,Miami,2002-05-17,25.7741728,-80.19362
3669,3630,Senna Agius,Senna,Agius,2023,8,moto2,"{4,5,11,12}","{4,5,11,12}",,,,2005-06-09,,
3670,3654,Sergio García,Sergio,García,2023,11,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",60,167,,2003-03-22,,
3689,3586,Yeray Ruiz,Yeray,Ruiz,2023,55,moto2,"{8,11}","{8,11}",,,,,,
1400,1391,Hiroomi Iwata,Hiroomi,Iwata,2009,55,"125cc",{2},{2},,,,,,
2068,1953,Álex Márquez,Álex,Márquez,2012,12,moto3,"{2,3,5}","{2,3,5}",65,180,Cervera,1996-04-23,41.6730667,1.2729426
1130,1009,Robert Mureșan,Robert,Mureșan,2007,95,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",,,,,,
2021,2041,Niccolò Antonelli,Niccolò,Antonelli,2012,27,moto3,"{2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17}","{2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17}",56,166,Cattolica,1996-02-23,43.9639933,12.7441515
1032,1128,Dani Pedrosa,Dani,Pedrosa,2007,26,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Sabadell,1985-09-29,41.5421013,2.1138977
1279,1205,Manuel Hernández,Manuel,Hernández,2008,43,"250cc","{1,2,13,14,15,16,17,18}","{1,2,13,14,15,16,17,18}",,,,,,
3401,3468,Barry Baltus,Barry,Baltus,2022,7,moto2,"{1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}","{1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}",70,179,Namur,2004-05-03,50.4665284,4.8661892
487,570,John Hopkins,John,Hopkins,2004,21,motogp,"{1,2,3,5,6,7,8,9,10,11,12,13,14,15,16}","{1,2,3,5,6,7,8,9,10,11,12,13,14,15,16}",,,,,,
2852,2937,Federico Fuligni,Federico,Fuligni,2018,21,moto2,"{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19}",,,,,,
1063,1063,Iori Namihira,Iori,Namihira,2007,59,"125cc",{15},{15},,,,,,
2701,2724,Dominique Aegerter,Dominique,Aegerter,2017,77,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,174,Rohrbach,1990-09-30,49.0460974,7.2655417
1272,1311,Loris Capirossi,Loris,Capirossi,2008,65,motogp,"{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18}",59,165,Bologna,1973-04-04,44.4938203,11.3426327
2456,2504,Livio Loi,Livio,Loi,2015,11,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2318,2274,María Herrera,María,Herrera,2014,6,moto3,"{4,7,18}","{4,7,18}",54,162,Oropesa,1996-08-26,39.9175144,-5.1747241
1626,1597,Marco Ravaioli,Marco,Ravaioli,2010,72,"125cc","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",,,Cattolica,1987-01-20,43.9639933,12.7441515
1235,1300,Hiroshi Aoyama,Hiroshi,Aoyama,2008,4,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",57,165,Chiba,1981-10-25,35.549399,140.2647303
1560,1525,Tito Rabat,Tito,Rabat,2010,12,"125cc","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",,,,,,
893,943,José David de Gea,José David,de Gea,2006,52,"250cc","{15,16,17}","{15,16,17}",,,,,,
3112,2990,Xavi Vierge,Xavi,Vierge,2019,97,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,174,Barcelona,1997-04-30,41.3828939,2.1774322
3478,3460,María Herrera,María,Herrera,2022,6,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",54,162,Oropesa,1996-08-26,39.9175144,-5.1747241
3215,3155,Somkiat Chantra,Somkiat,Chantra,2020,35,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,171,Chon Buri,1998-12-15,13.1857117,101.1210777
1412,1419,James Lodge,James,Lodge,2009,89,"125cc",{10},{10},,,Sheffield,1980-10-05,53.3806626,-1.4702278
2290,2233,Johann Zarco,Johann,Zarco,2014,5,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,171,Cannes,1990-07-16,43.5515198,7.0134418
3003,3079,Filip Salač,Filip,Salač,2019,12,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,172,Mlada Boleslav,2001-12-12,50.4116187,14.9031301
3031,3066,Jorge Martín,Jorge,Martín,2019,88,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,167,Madrid,1998-01-29,40.4167047,-3.7035825
2529,2394,Álvaro Bautista,Álvaro,Bautista,2015,19,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",58,169,Talavera de la Reina,1984-11-21,39.9603798,-4.8311717
3284,3258,Francesco Bagnaia,Francesco,Bagnaia,2021,63,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,176,Torino,1997-01-14,45.0677551,7.6824892
2177,2206,Maverick Viñales,Maverick,Viñales,2013,25,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,171,Figueres,1995-01-12,42.2666314,2.9638434
3407,3383,Cameron Beaubier,Cameron,Beaubier,2022,6,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",50,168,Rosevile,1992-12-06,53.96194385,-1.1466306295096371
917,936,Manuel Poggiali,Manuel,Poggiali,2006,54,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}",58,170,San Marino,1983-02-14,43.9458623,12.458306
156,58,Roberto Rolfo,Roberto,Rolfo,2002,4,"250cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2089,2221,Axel Pons,Axel,Pons,2013,49,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",72,180,Palma de Mallorca,1997-08-01,39.5695818,2.6500745
1743,1849,Casey Stoner,Casey,Stoner,2011,27,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Southport,1985-10-16,53.6475988,-3.0041751
2232,2247,Alessandro Tonucci,Alessandro,Tonucci,2014,19,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",60,167,Fano,1993-04-23,43.8424173,13.0146632
