"#";"Url";"Google index";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"177";"https://www.motogp.com/en/riders/itrique-jerez/f305d5bd-0de7-463f-99f3-cd9e791b32df";"497,000";"0";"5071037";"4.380 ";"13761"
"178";"https://www.motogp.com/en/riders/clive-padgett/21400e2b-5d50-4034-a664-99aef2f6fede";"497,000";"0";"5071037";"4.380 ";"13761"
"179";"https://www.motogp.com/en/riders/jack-brett/294af7ef-03f5-436b-af74-948c233e0d68";"497,000";"0";"5071037";"4.380 ";"13761"
"180";"https://www.motogp.com/en/riders/dave-chadwick/6668e4ac-e969-4a51-aab9-02b733294c9a";"497,000";"1";"5071037";"4.380 ";"13761"
"181";"https://www.motogp.com/en/riders/jose-barresi/7ebfe00a-ed93-435b-9119-07af2b95dadd";"497,000";"0";"5071037";"4.380 ";"13761"
"182";"https://www.motogp.com/en/riders/fred-merkel/0a2ad4ef-ab37-423b-8ffb-3de47528800d";"497,000";"0";"5071037";"4.380 ";"13761"
"183";"https://www.motogp.com/en/riders/bogdan-nikolov/a9f5e207-bc41-4177-aa4b-40386b926b1a";"497,000";"0";"5071037";"4.380 ";"13761"
"184";"https://www.motogp.com/en/riders/tom-herron/e825e56a-8248-4ad4-87ba-2637e6e94987";"497,000";"0";"5071037";"4.380 ";"13761"
"185";"https://www.motogp.com/en/riders/azroy-hakeem/05220907-83c6-4d9d-9cfc-9fd41d4338f4";"497,000";"0";"5071037";"4.380 ";"13761"
"186";"https://www.motogp.com/en/riders/ingo-koeppe/ded71f62-4ce0-4f07-83e5-b66388a053db";"497,000";"0";"5071037";"4.380 ";"13761"
"187";"https://www.motogp.com/en/riders/brian-setchell/2c4610ab-a754-47a7-aede-6f006c472fac";"497,000";"0";"5071037";"4.380 ";"13761"
"188";"https://www.motogp.com/en/riders/peter-linden/1cb7e42f-e89c-435e-bd84-1ebc36e50aba";"497,000";"0";"5071037";"4.380 ";"13761"
"189";"https://www.motogp.com/en/riders/alex-criville/32534617-d195-4505-ae65-47980a814ee1";"497,000";"1";"5071037";"4.380 ";"13761"
"190";"https://www.motogp.com/en/riders/troy-bayliss/4cb7a1fd-4e6f-4793-93b7-c44a3bd9b6b0";"497,000";"5";"5071037";"4.380 ";"13761"
"191";"https://www.motogp.com/en/riders/ayumu-sasaki/ae003ef7-aff4-4903-ab7a-0c40997baa0a";"497,000";"0";"5071037";"4.380 ";"13761"
"192";"https://www.motogp.com/en/riders/deke-dixon/35214310-1714-4584-b82a-c56a15bab2ca";"497,000";"error";"5071037";"4.380 ";"13761"
"193";"https://www.motogp.com/en/riders/jordi-torres/a16709d0-4769-4505-93f2-a9c3b117b93e";"497,000";"error";"5071037";"4.380 ";"13761"
"194";"https://www.motogp.com/en/riders/roland-rentzsch/575c7dfc-4939-47c4-87e4-25a06c9d5ecf";"497,000";"error";"5071037";"4.380 ";"13761"
"195";"https://www.motogp.com/en/riders/leon-martin/77dcbfa3-0fe7-4538-90dc-b319b8af8161";"497,000";"error";"5071037";"4.380 ";"13761"
"196";"https://www.motogp.com/en/riders/fred-launchbury/3bf50740-0485-4f5c-a095-6dcb42b1e262";"497,000";"error";"5071037";"4.380 ";"13761"
"197";"https://www.motogp.com/en/riders/mario-lega/70feee3e-c35e-44e6-9277-95000d9eaa3b";"497,000";"error";"5071037";"4.380 ";"13761"
"198";"https://www.motogp.com/en/riders/christian-estrosi/6f6fe455-afa5-428a-8dea-725480eb1fc4";"497,000";"error";"5071037";"4.380 ";"13761"
"199";"https://www.motogp.com/en/riders/hermann-meyer/c9b554a4-ce9e-4f6a-b194-987dce62348a";"497,000";"error";"5071037";"4.380 ";"13761"
"200";"https://www.motogp.com/en/riders/remy-hirschy/5f7ea2dc-b669-44af-b6f3-eb5587042015";"497,000";"error";"5071037";"4.380 ";"13761"
"201";"https://www.motogp.com/en/riders/max-wiener/392017a7-3c2d-4d10-b2ec-7c818808b6fc";"497,000";"error";"5071037";"4.380 ";"13761"
"202";"https://www.motogp.com/en/riders/soichiro-minamimoto/bc4a609a-817c-4c8d-9491-89ae7f48678a";"497,000";"error";"5071037";"4.380 ";"13761"
"203";"https://www.motogp.com/en/riders/gosta-jensen/2963eafd-010e-4abc-ae71-a228da37675d";"497,000";"error";"5071037";"4.380 ";"13761"
"204";"https://www.motogp.com/en/riders/enson-dupasquier/cbc68ad9-049e-479c-b5af-25b401a864c5";"497,000";"error";"5071037";"4.380 ";"13761"
"205";"https://www.motogp.com/en/riders/david-munoz/3061875e-1a3f-4b9d-a974-603becd903a7";"497,000";"error";"5071037";"4.380 ";"13761"
"206";"https://www.motogp.com/en/riders/enrique-jerez/f305d5bd-0de7-463f-99f3-cd9e791b32df";"497,000";"error";"5071037";"4.380 ";"13761"
"207";"https://www.motogp.com/en/riders/erkka-korpiaho/15c8b45d-8935-4aa0-a4e6-97c521f784a6";"497,000";"error";"5071037";"4.380 ";"13761"
"208";"https://www.motogp.com/en/riders/ryszard-mankiewicz/e7e3895e-09cd-4f42-a90a-c4a9a8306ed1";"497,000";"error";"5071037";"4.380 ";"13761"
"209";"https://www.motogp.com/en/riders/theo-bult/f1ff12b5-7ff3-4b33-922e-b245ae40eb50";"497,000";"error";"5071037";"4.380 ";"13761"
"210";"https://www.motogp.com/en/riders/izan-guevara/28d22e58-56c2-4c94-97fc-09453bfa089f";"497,000";"error";"5071037";"4.380 ";"13761"
"211";"https://www.motogp.com/en/riders/danial-shahril/213cdc0f-7857-4227-bdc3-aecc8de64c03";"497,000";"error";"5071037";"4.380 ";"13761"
"212";"https://www.motogp.com/en/riders/bruno-casanova/adaf0e29-557b-4a33-bf12-11a4e70e45be";"497,000";"error";"5071037";"4.380 ";"13761"
"213";"https://www.motogp.com/en/riders/idanco-bertoni/6a806659-f3b9-4066-9f0c-409427c2b8c6";"497,000";"error";"5071037";"4.380 ";"13761"
"214";"https://www.motogp.com/en/riders/jack-middelburg/8ba8f67c-ce91-40ad-a458-f149470c45d5";"497,000";"error";"5071037";"4.380 ";"13761"
"215";"https://www.motogp.com/en/riders/alexander-folger/9e3fd554-0763-4d1c-bb9f-d5013e11a3eb";"497,000";"error";"5071037";"4.380 ";"13761"
"216";"https://www.motogp.com/en/riders/ernst-gschwender/02743483-e5a3-4245-a7db-ccfdde838dc5";"497,000";"error";"5071037";"4.380 ";"13761"
"217";"https://www.motogp.com/en/riders/jochen-schmid/bc91d483-867f-4690-9e95-8103bd170891";"497,000";"error";"5071037";"4.380 ";"13761"
"218";"https://www.motogp.com/en/riders/tom-loughridge/61bd111e-4b7f-42ff-aeb5-3d05626a4a2e";"497,000";"error";"5071037";"4.380 ";"13761"
"219";"https://www.motogp.com/en/riders/cristian-trabalon/8217e697-1e8e-4fb5-b94f-1df46bf1daae";"497,000";"error";"5071037";"4.380 ";"13761"
"220";"https://www.motogp.com/en/riders/hugh-anderson/8dcce8e4-6477-4501-8173-6eb3f89db6c3";"497,000";"error";"5071037";"4.380 ";"13761"
"221";"https://www.motogp.com/en/riders/bastien-chesaux/a83c16f0-2c55-4553-86e6-a856ea777293";"497,000";"error";"5071037";"4.380 ";"13761"
"222";"https://www.motogp.com/en/riders/stanislav-malina/6dfc20d4-19df-470e-808a-725624e4eb29";"497,000";"error";"5071037";"4.380 ";"13761"
"223";"https://www.motogp.com/en/riders/esanzisen-bartos/eea98ed6-a076-465c-8ed6-7dc91fd72da0";"497,000";"error";"5071037";"4.380 ";"13761"
"224";"https://www.motogp.com/en/riders/gary-lingham/ec9067f9-4fc7-433f-8120-6ff7e7f070db";"497,000";"error";"5071037";"4.380 ";"13761"
"225";"https://www.motogp.com/en/riders/herbert-hauf/6e426178-88b5-44b1-bb94-f85dd6bb771c";"497,000";"error";"5071037";"4.380 ";"13761"
"226";"https://www.motogp.com/en/riders/carl-fogarty/9eb0d0ad-a6cb-4953-b78c-07600b4f7ce8";"497,000";"error";"5071037";"4.380 ";"13761"
"227";"https://www.motogp.com/en/riders/patrick-igoa/f89e0b7f-3440-496e-8e0d-ffa60b5499fd";"497,000";"error";"5071037";"4.380 ";"13761"
"228";"https://www.motogp.com/en/riders/ralph-rensen/0eb82ec1-1f0e-4a8f-ab51-fa9172211736";"497,000";"error";"5071037";"4.380 ";"13761"
"229";"https://www.motogp.com/en/riders/enanco-bertoni/6a806659-f3b9-4066-9f0c-409427c2b8c6";"497,000";"error";"5071037";"4.380 ";"13761"
"230";"https://www.motogp.com/en/riders/karl-hoppe/6739b309-3cba-433c-9022-f6b87468a775";"497,000";"error";"5071037";"4.380 ";"13761"
"231";"https://www.motogp.com/en/riders/a-parry/56c1bac7-fc0e-42b6-841b-488450249cc5";"497,000";"error";"5071037";"4.380 ";"13761"
"232";"https://www.motogp.com/en/riders/julien-allemand/889c51cc-1287-4c6e-bbf0-db7b65b889ef";"497,000";"error";"5071037";"4.380 ";"13761"
"233";"https://www.motogp.com/en/riders/eddie-laycock/af6a5513-3314-4048-b701-83793d124764";"497,000";"error";"5071037";"4.380 ";"13761"
"234";"https://www.motogp.com/en/riders/m-cannizzaro/838893d7-a162-42e1-9066-fc910fde79da";"497,000";"error";"5071037";"4.380 ";"13761"
"235";"https://www.motogp.com/en/riders/frume-masia/c89dca21-ac56-4a94-b266-63673bbb8d23";"497,000";"error";"5071037";"4.380 ";"13761"
"236";"https://www.motogp.com/en/riders/n-clague/e43d39b4-435e-4973-bb28-4258a67b6057";"497,000";"error";"5071037";"4.380 ";"13761"
"237";"https://www.motogp.com/en/riders/rogan-chandler/ba718770-7d17-470f-9232-b49d28bd3c45";"497,000";"error";"5071037";"4.380 ";"13761"
"238";"https://www.motogp.com/en/riders/john-surtees/adc5a02a-d0c7-4c97-96ad-439b71ed31b0";"497,000";"error";"5071037";"4.380 ";"13761"
"239";"https://www.motogp.com/en/riders/bradley-smith/a0875b6b-ff29-40d8-93b4-88097b83fac0";"497,000";"error";"5071037";"4.380 ";"13761"
"240";"https://www.motogp.com/en/riders/luigi-rinaudo/c720ea56-a06d-46d4-8aaf-55cf9280bbca";"497,000";"error";"5071037";"4.380 ";"13761"
"241";"https://www.motogp.com/en/riders/fabricio-perren/683d42d1-17d4-45f3-8b34-c49700351819";"497,000";"error";"5071037";"4.380 ";"13761"
"242";"https://www.motogp.com/en/riders/ivan-schuman/18c945fc-9631-40cb-9f48-774184ed9467";"497,000";"error";"5071037";"4.380 ";"13761"
"243";"https://www.motogp.com/en/riders/b-fendrich/01c40eed-099b-437c-9566-46387a3a9b02";"497,000";"error";"5071037";"4.380 ";"13761"
"244";"https://www.motogp.com/en/riders/hubert-luttenberg/1b629eb8-6860-4343-9692-bd31d7e6daca";"497,000";"error";"5071037";"4.380 ";"13761"
"245";"https://www.motogp.com/en/riders/e-saffioti/ec9ce0a8-b66f-49c4-aa16-779acaedeadb";"497,000";"error";"5071037";"4.380 ";"13761"
"246";"https://www.motogp.com/en/riders/enanz-weidacher/53b9930c-586c-4342-8660-42a481a47502";"497,000";"error";"5071037";"4.380 ";"13761"
"247";"https://www.motogp.com/en/riders/m-soban/8a92f35a-10eb-4e1d-9e9b-d553bf686549";"497,000";"error";"5071037";"4.380 ";"13761"
"248";"https://www.motogp.com/en/riders/phil-carter/58369d2a-75fd-4358-8bf6-fd223e6d2ed6";"497,000";"error";"5071037";"4.380 ";"13761"
"249";"https://www.motogp.com/en/riders/umberto-plebani/53a52825-f7f4-4676-b960-1ad635477a18";"497,000";"error";"5071037";"4.380 ";"13761"
"250";"https://www.motogp.com/en/riders/m-coopey/f07cdb77-cf9f-4472-8e9d-728e9c7b1b6f";"497,000";"error";"5071037";"4.380 ";"13761"
"251";"https://www.motogp.com/en/riders/jim-filice/8b68823e-ce4c-44ce-babb-eb6b69680622";"497,000";"error";"5071037";"4.380 ";"13761"
"252";"https://www.motogp.com/en/riders/garry-cowan/4c6fbf8a-a773-45be-a06b-57749b033b58";"497,000";"error";"5071037";"4.380 ";"13761"
"253";"https://www.motogp.com/en/riders/tony-godfrey/daf93ed7-ced7-45e0-ab40-eb812210b926";"497,000";"error";"5071037";"4.380 ";"13761"
"254";"https://www.motogp.com/en/riders/i-yamashita/04738d1a-f1f5-414a-8389-ab4215aa5fc1";"497,000";"error";"5071037";"4.380 ";"13761"
"255";"https://www.motogp.com/en/riders/junzo-suzuki/a723b1c2-7089-486e-bb09-552bf7d83454";"497,000";"error";"5071037";"4.380 ";"13761"
"256";"https://www.motogp.com/en/riders/erwan-nigon/5de184a4-ec42-48fa-9c65-5bd9f2e8a062";"497,000";"error";"5071037";"4.380 ";"13761"
"257";"https://www.motogp.com/en/riders/luca-cadalora/758d1a3b-6c28-4aec-a8f3-b5e061628ffa";"497,000";"error";"5071037";"4.380 ";"13761"
"258";"https://www.motogp.com/en/riders/g-boehl/261cb60d-1552-4570-a42f-ed4431944987";"497,000";"error";"5071037";"4.380 ";"13761"
"259";"https://www.motogp.com/en/riders/friedhelm-kohlar/c3844c45-cf30-4309-b681-81bf7231eadb";"497,000";"error";"5071037";"4.380 ";"13761"
"260";"https://www.motogp.com/en/riders/wim-heykamp/09ade64c-2e01-4fb5-8513-fb6ffcf30c61";"497,000";"error";"5071037";"4.380 ";"13761"
"261";"https://www.motogp.com/en/riders/thierry-espie/8d838698-1bf3-400f-a2b8-9fa501c7d119";"497,000";"error";"5071037";"4.380 ";"13761"
"262";"https://www.motogp.com/en/riders/cliff-carr/0bf68337-9a0a-4a25-92a5-fcb846d88e28";"497,000";"error";"5071037";"4.380 ";"13761"
"263";"https://www.motogp.com/en/riders/hikaru-miyagi/f42c49eb-cf95-4229-8830-6d0f839a1bda";"497,000";"error";"5071037";"4.380 ";"13761"
"264";"https://www.motogp.com/en/riders/h-kroismayr/05f7346e-28c0-48a6-9f53-1f07b9ba314a";"497,000";"error";"5071037";"4.380 ";"13761"
"265";"https://www.motogp.com/en/riders/s-prein/35687d1b-71ea-4fc2-ac0f-c0e110434a4d";"497,000";"error";"5071037";"4.380 ";"13761"
"266";"https://www.motogp.com/en/riders/yonny-hernandez/77f20edc-7a6b-4e6b-bc19-3bc0c1685d35";"497,000";"error";"5071037";"4.380 ";"13761"
"267";"https://www.motogp.com/en/riders/adrien-morillas/45330a6a-2ec7-4e8d-85cb-85b113033ae9";"497,000";"error";"5071037";"4.380 ";"13761"
"268";"https://www.motogp.com/en/riders/tarran-mackenzie/88880000-4b7d-4c38-8a8f-90b0eee8576d";"497,000";"error";"5071037";"4.380 ";"13761"
"269";"https://www.motogp.com/en/riders/mitsuo-itoh/73436c50-702e-482d-a6c9-fd802f58335d";"497,000";"error";"5071037";"4.380 ";"13761"
"270";"https://www.motogp.com/en/riders/andrea-georgeades/981879ba-149c-446d-88aa-2cf193d830be";"497,000";"error";"5071037";"4.380 ";"13761"
"271";"https://www.motogp.com/en/riders/roland-schnell/865353ee-f9c5-4076-8059-058b38c5dc90";"497,000";"error";"5071037";"4.380 ";"13761"
"272";"https://www.motogp.com/en/riders/matt-wait/c99a91ba-2477-4807-b645-b6904982eb80";"497,000";"error";"5071037";"4.380 ";"13761"
"273";"https://www.motogp.com/en/riders/christian-boudinot/1290f3f1-9170-4e4e-a9ba-d93a428ca0da";"497,000";"error";"5071037";"4.380 ";"13761"
"274";"https://www.motogp.com/en/riders/peter-davey/d91db175-de22-4e28-a5d9-4122ed46e3f2";"497,000";"error";"5071037";"4.380 ";"13761"
"275";"https://www.motogp.com/en/riders/luca-salvadori/086b9ee8-c22b-4bba-b5b8-d098f6da6d9b";"497,000";"error";"5071037";"4.380 ";"13761"
"276";"https://www.motogp.com/en/riders/lo-simons/35566fcb-41d3-40a0-8f30-d8a32e20600b";"497,000";"error";"5071037";"4.380 ";"13761"
"277";"https://www.motogp.com/en/riders/can-oncu/3668c7b1-7a7c-4c1d-a955-314b1f5d286c";"497,000";"error";"5071037";"4.380 ";"13761"
"278";"https://www.motogp.com/en/riders/ruben-xaus/85b14a1f-4099-4b2b-b909-15849a09f28e";"497,000";"error";"5071037";"4.380 ";"13761"
"279";"https://www.motogp.com/en/riders/takumi-takahashi/db18fcbb-f52b-46e3-8482-e478bd4281b3";"497,000";"error";"5071037";"4.380 ";"13761"
"280";"https://www.motogp.com/en/riders/scott-doohan/092d57c4-16e0-4458-9639-d590802d33c7";"497,000";"error";"5071037";"4.380 ";"13761"
"281";"https://www.motogp.com/en/riders/toshi-arakaki/abc5bc21-eadf-484c-8642-b5eb0afe5886";"497,000";"error";"5071037";"4.380 ";"13761"
"282";"https://www.motogp.com/en/riders/giuseppe-consalvi/c5544d17-3a59-4647-a711-a18a4ad6ccba";"497,000";"error";"5071037";"4.380 ";"13761"
"283";"https://www.motogp.com/en/riders/collin-veijer/08783adb-15e8-49e4-a6ea-c3ede3d94e7c";"497,000";"error";"5071037";"4.380 ";"13761"
"284";"https://www.motogp.com/en/riders/gimmi-bosio/33dc789c-5f00-49d9-a680-fe63a767d712";"497,000";"error";"5071037";"4.380 ";"13761"
"285";"https://www.motogp.com/en/riders/ited-smart/7a0310ab-1f49-4131-a4f6-b545fbb7a4a4";"497,000";"error";"5071037";"4.380 ";"13761"
"286";"https://www.motogp.com/en/riders/johann-zarco/4a439bde-305a-4995-b3e7-783fa99f784a";"497,000";"error";"5071037";"4.380 ";"13761"
"287";"https://www.motogp.com/en/riders/kevin-manfredi/825b33ea-5044-4b9c-9e9b-8c06cf22a48e";"497,000";"error";"5071037";"4.380 ";"13761"
"288";"https://www.motogp.com/en/riders/georg-froehlich/12eb40bc-b4aa-4ad5-aaa1-fa9fac11509e";"497,000";"error";"5071037";"4.380 ";"13761"
"289";"https://www.motogp.com/en/riders/bernd-kassner/9914c0df-6c3c-476d-bc71-9601bb396621";"497,000";"error";"5071037";"4.380 ";"13761"
"290";"https://www.motogp.com/en/riders/jorge-martin/5b9af34e-da94-4ca2-9c4c-6be0fc8b1bbc";"497,000";"error";"5071037";"4.380 ";"13761"
"291";"https://www.motogp.com/en/riders/dan-linfoot/5513c963-d6e6-42bb-b28a-eb05f893af7b";"497,000";"wait...";"5071037";"4.380 ";"13761"
"292";"https://www.motogp.com/en/riders/armando-toracca/1fb863aa-a71b-4f64-9cbd-3e0dee92a198";"497,000";"wait...";"5071037";"4.380 ";"13761"
"293";"https://www.motogp.com/en/riders/p-mezerhane/b6884d02-b411-49c4-b2ed-d861f1488dbf";"497,000";"wait...";"5071037";"4.380 ";"13761"
"294";"https://www.motogp.com/en/riders/jack-ahearn/c8136623-e583-42bd-9ad0-62ab84ae26c5";"497,000";"wait...";"5071037";"4.380 ";"13761"
"295";"https://www.motogp.com/en/riders/denez-pintar/7d8eb45c-bbf4-42bb-ac4b-ea896c5efe7c";"497,000";"wait...";"5071037";"4.380 ";"13761"
"296";"https://www.motogp.com/en/riders/frank-perris/6b4d3bfe-d079-4e02-8ea5-2b804b6061c5";"497,000";"wait...";"5071037";"4.380 ";"13761"
"297";"https://www.motogp.com/en/riders/vincent-duckett/ddaa762b-4395-4af0-b36b-96fdd303dcc7";"497,000";"wait...";"5071037";"4.380 ";"13761"
"298";"https://www.motogp.com/en/riders/george-brown/079dd1b3-e315-4bb6-b8f6-ed7a97fd0750";"497,000";"wait...";"5071037";"4.380 ";"13761"
"299";"https://www.motogp.com/en/riders/luca-grunwald/8cfdbf57-0396-4d6d-8a21-8efe0ad278ff";"497,000";"wait...";"5071037";"4.380 ";"13761"
"300";"https://www.motogp.com/en/riders/jarek-ennett/4cac02c3-78b7-42bf-9375-004f19065435";"497,000";"wait...";"5071037";"4.380 ";"13761"
